,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
9205,9208,24365,VIC,VIC: Ngày đăng ký cuối cùng họp Đại hội đồng Cổ đông thường niên năm 2009,ngày giao dịch không hưởng quyền  ngày đăng ký cuối cùng  lý do và mục đích sử dụng danh sách tổ chức đại hội đồng cổ đông thường niên năm thời gian tổ chức đại hội  địa điểm tổ chức đại hội khách sạn melia lý thường kiệt  hà nội trung tâm lưu ký chứng khoán cn tphcm sẽ tạm ngừng nhận lưu ký chứng khoán vic vào những ngày   theo hsxvn,2009-05-14 10:04:00,VIC
10878,10881,26020,VIC,VIC: Thời gian họp Đại hội đồng Cổ đông thường niên năm 2009,thời gian h – thứ hai ngày  địa điểm ballroom  khách sạn melia b lý thường kiệt quận hoàng kiếm hn thành phần tham dự các cổ đông có quyền tham dự theo danh sách trung tâ lưu ký lập vào ngày  các cổ đông nhận chuyển nhượng cổ phần sau ngày  vẫn có quyền tham dự đại hội khi có xác nhận hợp pháp về việc sở hữu cổ phần của công ty chứng khoán nơi cổ đông mở tài khoản giao dịch theo hsxvn,2009-06-09 17:07:00,VIC
11214,11217,26350,VIC,VIC: Dự kiến lợi nhuận 2009 đạt 147 tỷ đồng,các cổ đông đã đồng ý thông qua kết quả kinh doanh năm của vincom và chấp thuận phương án trong số phương án về phân chia tỷ đồng lợi nhuận công ty đã đạt được trong năm  chỉ tiêu kh tỷ đồng th tỷ đồng so sánh  doanh thu thuần  chi phí hđkd chính  ln sau thuế  tổng lợi nhuận sau thuế của vincom là tỷ đồng tuy nhiên trong đó có hơn tỷ đồng từ lãi của cổ đông thiểu số vì vây lợi nhuận phân chia cổ tức còn lại là gần tỷ đồng theo phương án phương án  toàn bộ tỷ đồng lợi nhuận sẽ để lại công ty để làm vốn đối ứng cho các dự án phương án  chia cổ tức bằng cổ phiếu phương án  chi trả cổ tức  vốn điều lệ  tỷ đồng tương đương tỷ đồng tức là đồngcp phần lợi nhuận còn lại làm vốn đối ứng cho các dự án đại hội đã thông qua phương án với tỷ lệ  năm eps cổ phiếu vic đạt  đồngcp đại hội cũng đã thông qua phương án kế hoạch kinh doanh năm của hđqt công ty vincom đưa ra với tỷ lệ đồng ý của các cổ đông  chỉ tiêu th tỷ đồng kh tỷ đồng so sánh  doanh thu thuần   ln trước thuế   ln sau thuế   trong những năm hoạt động kinh doanh tiếp theo vincom sẽ hướng tổng lực vào kinh doanh bất động sản là chính hiện một số dự án lớn đang thực hiện như vincom park place tại mai hắc đế hà nội cụm cao ốc văn phòng – căn hộ cao cấp cho thuê khách sạn sao và trung tâm thương mại dự án eden tại quận  tp hcm  dự án trung tâm thương mại văn phòng căn hộ cao cấp tại số lê thánh tông ngô quyền hải phòng dự án eden  đại hội đã quyết định đưa tổng mức dự toán của công trình lên  tỷ đồng dự án gồm có khu a với tòa nhà có tầng nổi khách sạn sao và văn phòng và tầng hầm trung tâm thương mại và gara khu b gồm tòa nhà tầng nổi văn phòng và căn hộ theo ông phạm nhật vượng – thành viên hđqt vincom hiện tại tiền sử dụng đất cho khu b là  tỷ đồng tiền giả phóng mặt bằng khu a nếu chính quyền địa phương có biện pháp cưỡng chế vào tháng  thì số tiền phải đền bù sau khi được duyệt là  tỷ đồng tổng dự phòng khoảng tỷ đồng chi phí xây dựng cũng tăng từ triệu đồngm trước đây lên triệu đồngm  do vậy tổng chi phí đầu tư dự án lên đến  tỷ đồng dự án vincom park place đang trong giai đoạn hoàn thiện hiện số lượng căn hộ cho thuê đã đạt hơn  dự kiến khu trung tâm thương mại sẽ được đưa vào sử dụng vào tháng  và ban giao căn hộ đầu năm  tổng chi phí đầu tư dự án khoảng tỷ đồng trong đó chi phí xây dựng là tỷ đồng chi phí liên quan đến đất tỷ đồng dự án có căn hộ trong đó có căn penthouse thông tầng với m sàn và tầng trung tâm thương mại m sàn đối với dự án tại số lê thánh tông  ngô quyền hải phòng đang tạm dừng thi công do công ty đang đàm phán với các đối tác bên cạnh để mua thêm đất mở rộng dự án theo ông phạm nhật vượng cho biết từ nay đến hết năm  có thể vincom sẽ công bố  dự án tầm cỡ tiếp theo để gối đầu các dự án đang thực hiện hiện nay vincom chưa có giấy tờ pháp lý đầy đủ nên chưa thể công bố theo kiều thuật,2009-06-15 15:42:00,VIC
11665,11668,26789,VIC,VIC: Nghị quyết Đại hội cổ đông,download file ,2009-06-23 16:54:00,VIC
11744,11747,26850,VIC,VIC: Ngày đăng ký cuối cùng chốt danh sách cổ đông chào bán cổ phiếu cho cổ đông hiện hữu,tổ chức niêm yết công ty cổ phần vincom mã chứng khoán vic loại chứng khoán cổ phiếu phổ thông mệnh giá  đ mười nghìn đồng ngày giao dịch không hưởng quyền  trường hợp bán thỏa thuận với khối lượng từ  cổ phiếu trở lên vào các ngày  và  thì người bán sẽ không được hưởng quyền ngày đăng ký cuối cùng  mục đích chào bán cổ phiếu cho cổ đông hiện hữu tổng số lượng đăng ký chào bán  cổ phiếu tỷ lệ thực hiện  cổ đông sở hữu cổ phiếu sẽ được quyền mua và cứ quyền mua được mua cổ phiếu mới phát hành thêm số cổ phiếu phát hành thêm sẽ được làm tròn xuống đến hàng đơn vị số cổ phiếu không được cổ đông đặt mua hết và số cổ phiếu lẻ phát sinh nếu có do làm tròn xuống đến hàng đơn vị sẽ được hđqt công ty phân phối cho những đối tượng khác đảm bảo nguyên tắc giá chào bán không thấp hơn giá bán cho cổ đông hiện hữu giá phát hành  đồng cổ phiếu nguyên tắc chuyển nhượng quyền mua người sở hữu quyền mua có thể chuyển nhượng quyền mua chứng khoán của mình cho người khác và chỉ được chuyển nhượng lần không được chuyển nhượng cho người thứ ba cổ phiếu phát hành thêm không bị hạn chế chuyển nhượng thời gian chuyển nhượng quyền mua từ  đến ngày  thời gian đăng ký và nộp tiền mua cổ phiếu từ  đến  ngày dự kiến giao dịch  địa điểm đăng ký thực hiện quyền đối với cổ đông đã lưu ký chứng khoán các cổ đông đăng ký thực hiện quyền và nộp tiền mua cổ phiếu mới chào bán tại các công ty chứng khoán nơi các cổ đông mở tài khoản đối với cổ đông chưa lưu ký các cổ đông sẽ đăng ký tại công ty cổ phần vincom – tầng  tháp b tòa nhà vincom city towers bà triệu phường lê đại hành quận hai bà trưng hà nội yêu cầu xuất trình cmnd tài khoản phong tỏa nhận tiền mua cổ phiếu chủ tài khoản công ty cổ phần vincom tài khoản số   tại ngân hàng đầu tư và phát triển việt nam – chi nhánh quang trung trung tâm lưu ký chứng khoán cn tphcm sẽ tạm ngừng nhận lưu ký chứng khoán vic vào những ngày    theo hsxvn,2009-06-24 17:25:00,VIC
11793,11796,26918,VIC,VIC: Chào bán cổ phiếu cho cổ đông hiện hữu với tỷ lệ 100:73,ngày  là ngày giao dịch không hưởng quyền trong trường hợp bán thỏa thuận với khối lượng từ nghìn cổ phiếu trở lên vào các ngày  và ngày  thì người bán sẽ không được hưởng quyền ngày  là ngày đăng ký cuối cùng vic chào bán cổ phiếu cho cổ đông hiện hữu với số lượng đăng ký chào bán là hơn triệu cổ phiếu tỷ lệ thực hiện là  mỗi cổ đông sở hữu sẽ được quyền mua và cứ quyền mua được mua cổ phiếu mới phát hành thêm số cổ phiếu phát hành thêm sẽ được làm tròn xuống đến hàng đơn vị sẽ được hdqt công ty phân phối cho những đối tượng khác đảm bảo nguyên tắc giá chào bán không thấp hơn giá bán cho cổ đông hiện hữu về nguyên tắc chuyển nhượng quyền mua người sở hữu quyền mua có thể chuyển nhượng quyền mua chứng khoán của mình cho người khác và chỉ được chuyển nhượng lần không được chuyển nhượng cho người thứ ba cổ phiếu phát hành thêm không bị hạn chế chuyển nhượng và thời gian chuyển nhượng quyền mua từ ngày  đến  thời gian đăng ký và nộp tiền mua cổ phiếu từ ngày  đến ngày  và ngày giao dịch dự kiến là  trung tâm lưu ký chứng khoán tphcm sẽ tạm ngừng lưu ký chứng khoán vic vào các ngày   và  thanh huyền,2009-06-25 16:27:00,VIC
12197,12200,27317,VIC,VIC: Ngày chốt danh sách trả cổ tức 2008,ngày giao dịch không hưởng quyền  trường hợp bán thỏa thuận với khối lượng từ  cổ phiếu trở lên vào các ngày  và  thì người bán sẽ không được hưởng quyền ngày đăng ký cuối cùng  lý do và mục đích chi trả cổ tức năm tỷ lệ cổ tức mệnh giá  đồngcổ phiếu ngày thanh toán cổ tức  thủ tục và địa điểm chi trả cổ tức đối với chứng khoán đã lưu ký người sở hữu làm thủ tục nhận cổ tức tại các thành viên lưu ký đối với chứng khoán chưa lưu ký người sở hữu nhận cổ tức tại văn phòng công ty cổ phần vincom – tầng  tháp b tòa nhà vincom city towers bà triệu phường lê đại hành quận hai bà trưng hà nội mang theo cmnd và giấy chứng nhận sở hữu cổ phần trung tâm lưu ký chứng khoán cn tphcm sẽ tạm ngừng nhận lưu ký chứng khoán vic vào những ngày    theo hsxvn,2009-07-03 17:14:00,VIC
12359,12362,27474,VIC,VIC: Nâng tỷ lệ sở hữu cổ phần tại Công ty Cổ phần Đầu tư và Phát triển Địa ốc thành phố Hoàng Gia,sau khi hoàn tất thủ tục đăng ký mua thêm số cổ phần trên ctcp vincom sẽ nắm giữ  cổ phần tương ứng  vnđ một nghìn không trăm hai mươi tỷ đồng chẵn theo mệnh giá chiếm  vốn điều lệ mới của công ty thành phố hoàng gia theo hsxvn,2009-07-07 17:11:00,VIC
13219,13223,28292,VIC,VIC: Nộp tiền mua CP từ 17/07/09 đến 14/09/09,download file  vicgia han mua cpjpg,2009-07-23 17:18:00,VIC
13377,13381,28471,VIC,"VIC:Q2/09 lãi 64,1 tỷ đồng, tăng 65,6% so với cùng kỳ",doanh thu thuần giảm  tương đương giảm gần tỷ đồng so với cùng kỳ tương ứng mức lợi nhuận nhuận gộp giảm  tương đương giảm  tỷ đồng lũy kế tháng đầu năm doanh thu đạt  tỷ đồng giảm  so với cùng kỳ năm tương đương giảm  tỷ đồng tuy nhiên mức lợi nhuận sau thuế tăng  so với cùng kỳ năm ngoái nguyên nhân là do giảm chi phí tài chính mức chi phí tài chính quý  là  tỷ đồng giảm  so với cùng kỳ năm ngoài tương đương giảm  tỷ đồng năm  vincom dự kiến doanh thu thuần đạt tỷ đồng lợi nhuận trước thuế là tỷ đồng và sau thuế là tỷ đồng ngày  ctcp vincom đã chốt danh sách để chào bán cổ phiếu cho cổ đông hiện hữu với tỷ lệ  mỗi cổ đông sở hữu cổ phiếu được mua thêm cổ phiếu mới với giá bằng mệnh giá tổng lượng vốn dự kiến huy động là hơn tỷ đồng kết thúc phiên giao dịch sáng nay cổ phiếu vic đóng cửa ở mức nghìn đồng tăng  so với phiên giao dịch trước và tăng  so với tuần trước một số dự án vic đang thực hiện dự án vincom  tại mai hắc đế  hai bà trưng  hà nội quy mô đầu tư xây dựng cụm công trình phức hợp gồm trung tâm thương mại  dịch vụ khách sạn văn phòng căn hộ cao cấp diện tích khu đất m diện tích đất dự kiến sử dụng m tổng vốn đầu tư  tỷ đồng tòa tháp sẽ có tầng và tầng hầm trong đó tầng hầm thứ nhất sẽ nối với tầng hầm của tháp đôi hiện hữu hành lang tầng cũng nối với tầng của tháp cũ tạo nên một quần thể thống nhất khởi công vào tháng  dự định sẽ hoàn thiện vào cuối năm nhưng đến nay tòa nhà vẫn đang ở trong giai đoạn xây dựng chưa đi vào hoàn thiện vì gặp rất nhiều khó khăn về vốn dự kiến hoàn thành và đưa vào sử dụng quý iv dự án vincom hải phòng tại số lê thánh tông  ngô quyền  hải phòng quy mô gồm tầng và tòa tháp abc dùng để làm trung tâm thương mại dịch vụ cho thuê văn phòng và căn hộ cao cấp diện tích khu đất   m tổng diện tích sàn của dự án   m tổng vốn đầu tư tỷ đồng khởi công tháng  thực hiện xây dựng trong vòng tháng lắp đặt thiết bị tháng dự án eden tại các đường đồng khởi  lê thánh tôn  nguyễn huệ và lê lợi quận  thành phố hồ chí minh quy mô đầu tư xây dựng cụm công trình phức hợp gồm trung tâm thương mại  dịch vụ khách sạn văn phòng căn hộ cao cấp cho thuê và bãi đậu xe ngầm để kinh doanh diện tích đất dự kiến sử dụng m tổng vốn đầu tư  tỷ đồng khởi công dự kiến thời gian hoàn thành xây dựng các công trình tại khu tứ giác eden quận trong vòng tháng kể từ ngày  khi nhận được đầy đủ các giấy tờ thủ tục cần thiết và hoàn thành công tác bồi thường giải phóng mặt bằng  tổng thời gian hoàn thành xây dựng dự án không chậm hơn năm kể từ khi được cấp giấy chứng nhận đầu tư download file  vicbkqhdkd hop nhat qpdf,2009-07-27 10:38:00,VIC
13791,13795,28881,VIC,VIC: Báo cáo tài chính hợp nhất Quý II/2009,download file  vicbao cao tai chinh hop nhat xls,2009-07-30 09:27:00,VIC
17884,17888,32890,VIC,VIC: Góp vốn thành lập công ty,ctcp đầu tư và phát triển đô thị sài đồng có vốn điều lệ là tỷ đồng tỷ lệ góp vốn của ctcp vincom là  tương đương tỷ đồng người đại diện phần vốn góp của vincom tại ctcp đầu tư và phát triển đô thị sài đồng là bà mai hương nội – tv hđqt vincom,2009-09-21 16:56:00,VIC
19033,19043,34029,VIC,VIC: Lấy ý kiến cổ đông về việc phát hành trái phiếu chuyển đổi,loại chứng khoán cổ phiếu phổ thông mệnh giá  đ mười nghìn đồng ngày giao dịch không hưởng quyền  trường hợp bán thỏa thuận với khối lượng từ  cổ phiếu trở lên vào các ngày  và  thì người bán sẽ không được hưởng quyền ngày đăng ký cuối cùng  mục đích lấy ý kiến cổ đông bằng văn bản về việc phát hành trái phiếu chuyển đổi quốc tế và niêm yết chứng khoán ra thị trường nước ngoài thời gian thực hiện  –  chi nhánh trung tâm lưu ký chứng khoán tại tphcm sẽ tạm ngừng nhận lưu ký chứng khoán vic vào những ngày  ,2009-10-06 15:19:00,VIC
