,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
6909,6912,22087,SSI,"SSI: Niêm yết bổ sung hơn 16,6 triệu cổ phiếu phát hành thêm",ngày  sở giao dịch chứng khoán tphcm đã có công văn chấp thuận nguyên tắc cho công ty cổ phần chứng khoán sài gòn mck ssi được niêm yết bổ sung  cổ phiếu ssi trên sgdck tphcm để hoàn tất thủ tục cấp quyết định niêm yết chính thức công ty cần hoàn chỉnh hồ sơ theo quy định,2009-04-13 17:12:00,SSI
7139,7142,22297,SSI,SSI: Báo cáo thường niên năm 2008,download file  ssibao cao thuong nien vpdf,2009-04-15 18:31:00,SSI
7221,7224,22408,SSI,SSI: Niêm yết bổ sung cổ phiếu,loại chứng khoán cổ phiếu phổ thông mã chứng khoán ssi mệnh giá  đồngcổ phiếu số lượng chứng khoán niêm yết bổ sung  cổ phiếu tổng giá trị niêm yết bổ sung theo mệnh giá  đồng theo hsxvn,2009-04-16 17:26:00,SSI
7222,7225,22411,SSI,SSI: Bị cảnh cáo do hủy lệnh trong cùng đợt khớp lệnh định kỳ,theo hsxvn,2009-04-16 17:31:00,SSI
7374,7377,22566,SSI,SSI: Niêm yết và giao dịch bổ sung cổ phiếu,số lượng  cổ phiếu mười sáu triệu sáu trăm sáu mươi sáu ngàn tám trăm cổ phiếu  cp ssi được chuyển đổi từ  trái phiếu ssicb tổng giá trị chứng khoán niêm yết bổ sung  đồng một trăm sáu mươi sáu tỷ sáu trăm sáu mươi tám triệu đồng chẵn ngày niêm yết có hiệu lực  ngày chính thức giao dịch  theo hsxvn,2009-04-20 11:44:00,SSI
7605,7608,22798,SSI,SSI: Báo cáo tài chính Quý I/2009,download file  ssirar,2009-04-22 16:38:00,SSI
8211,8214,23397,SSI,SSI: Nghị quyết Đại hội đồng Cổ đông thường niên 2009,download file  ssinq  bb dhdcd thuong nien rar,2009-04-29 14:16:00,SSI
9515,9518,24658,SSI,SSI: Giao dịch cổ phiếu của người có liên quan đến cổ đông nội bộ,tên người thực hiện giao dịch lâm thị mỹ phượng vợ của ông nguyễn văn khải  trưởng ban kiểm soát ssi mã chứng khoán giao dịch ssi số lượng tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch  cổ phiếu chiếm  vốn điều lệ số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch cổ phiếu mục đích thực hiện giao dịch cân đối tài chính cá nhân thời gian dự kiến thực hiện giao dịch từ  đến  phương thức giao dịch khớp lệnh và thỏa thuận theo hsxvn,2009-05-19 09:58:00,SSI
9834,9837,24977,SSI,SSI: Kết quả giao dịch cổ phiếu của người có liên quan với cổ đông nội bộ,tên tổ chức thực hiện giao dịch công ty cổ phần xuyên thái bình tên của người có liên quan tại tổ chức niêm yết nguyễn văn khải chức vụ của người có liên quan hiện nay tại tổ chức niêm yết trưởng ban kiểm soát ctcp chứng khoán sài gòn quan hệ người có liên quan tại tổ chức thực hiện giao dịch thành viên hội đồng quản trị tổng giám đốc ctcp xuyên thái bình mã chứng khoán giao dịch ssi số lượng tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch  chiếm  vốn điều lệ số lượng cổ phiếu đã bán  cp số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  cp chiếm  vốn điều lệ phương thức giao dịch khớp lệnh mục đích thực hiện giao dịch cấu trúc lại danh mục đầu tư thời gian dự kiến thực hiện giao dịch từ ngày  đến  theo hsxvn,2009-05-22 16:34:00,SSI
10049,10052,25179,SSI,SSI: Thay đổi số lượng cổ phiếu quỹ,download file  ssithaydoisoluongcpquypdf,2009-05-26 16:22:00,SSI
10879,10882,26019,SSI,SSI đứng đầu thị phần môi giới cổ phiếu ,trong khi chỉ có công ty nắm tới trên nghìn tài khoản là vcbs ctcp ck ngoại thương việt nam ssi ctcp ck sài gòn bvsc ctcp ck bảo việt acbs ctck ngân hàng á châu và bsc ctck ngân hàng đầu tư và phát triển việt nam thì có tới công ty có lượng tài khoản chưa đến nghìn cá biệt có một số ctck dưới tài khoản như vts  tài khoản mnsc  tài khoản ssj  tài khoản sự khác biệt tiếp tục thể hiện rõ về thị phần tính theo khối lượng mua – bán và doanh số giao dịch theo thống kế của hose có ctck lớn nhất nắm gần  thị phần môi giới cổ phiếu trong nước trong đó dẫn đầu là ctck sài gòn  ssi  với  vị trí thứ hai là vcbs với  đối với mảng môi giới cổ phiếu cho nhà đầu tư nước ngoài công ty lớn nhất nằm trên thị phần trong đó ssi đứng số với  thị phần gấp đôi thị phần của công ty đứng thứ hai là bvsc với  thị phần trong mảng môi giới chứng chỉ quỹ ssi tiếp tục đứng đầu khi nắm  thị phần môi giới trong nước và  thị phần môi giới nước ngoài mảng môi giới trái phiếu vcbs đứng đầu khi nắm  thị phần môi giới trong nước và  thị phần môi giới nước ngoài thanh huyền,2009-06-09 17:13:00,SSI
11019,11022,26157,SSI,SSI: Giao dịch cổ phiếu của người có liên quan với cổ đông nội bộ,tên người thực hiện giao dịch bà đặng ngọc phương chị ruột của ông đặng phong lưu – thành viên ban kiểm soát công ty ssi mã chứng khoán giao dịch ssi số lượng tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch  cổ phiếu chiếm  vốn điều lệ số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch cổ phiếu phương thức giao dịch khớp lệnh hoặc thỏa thuận mục đích thực hiện giao dịch nhu cầu tài chính cá nhân thời gian dự kiến thực hiện giao dịch ngày kể từ ngày  theo hsxvn,2009-06-11 14:45:00,SSI
11434,11437,26562,SSI,SSI: Thay đổi số lượng cổ phiếu quỹ,download file  ssithaydoisoluongcpquypdf,2009-06-18 16:12:00,SSI
11447,11450,26578,SSI,SSI: Mua cổ phiếu quỹ để sửa giao dịch,số lượng cổ phiếu quỹ của công ty tại thời điểm  là  triệu cổ phiếu công ty đã mua hơn nghìn cổ phiếu ssi tăng số lượng cổ phiếu quỹ của công ty tại thời điểm  lên  triệu cổ phiếu công ty thay đổi số lượng cổ phiếu quỹ để sửa lỗi cho phiên giao dịch ngày  theo thông báo số tb – cnttlk của trung tâm lưu ký chứng khóan – chi nhánh tphcm ngày  công ty ssi cam kết sẽ hoàn tất các thủ tục có liên quan và chịu trách nhiệm về tính chính xác trung thực của công văn này kết thúc phiên giao dịch ngày hôm nay giá của ssi đang ở mức  đồngcp giảm  tương đương giảm đồng so với phiên giao dịch ngày hôm qua thanh huyền,2009-06-18 16:59:00,SSI
12330,12333,27436,SSI,SSI: Thành viên BKS đăng ký bán 16.000cp,với mục đích giải quyết nhu cầu tài chính cá nhân ngày  bà hồ thị hương trà đăng ký bán cp với thời gian giao dịch tháng bắt đầu kể từ ngày  với phương thức khớp lệnh hoặc thỏa thuận như vậy nếu giao dịch thành công số cổ phiếu bà hồ thị hương trà sẽ giảm từ cp xuống còn cp chiếm  vốn điều lệ ngày  trước đó bà đặng ngọc phương  chị ruột của ông đặng phong lưu  thành viên bks cũng đã đăng ký bán toàn bộ cp đang nắm giữ với thời gian giao dịch tháng kể từ ngày  kết thúc phiên giao dịch ngày hôm nay cổ phiếu ssi giảm  đcp xuống còn  đcp và có hơn  triệu cổ phiếu được khớp lệnh cũng trong ngày hôm nay ssi có thông báo mua lại cổ phiếu lô lẻ của nđt có nhu cầu các cổ phiếu tại sàn hose sẽ được giao dịch với mức giá là  giá đóng cửa của ngày giao dịch còn các cổ phiếu tại sàn hnx sẽ là  giá bình quân của ngày thực hiện giao dịch không vượt giới hạn giao động giá so với giá tham chiếu của ngày giao dịch gần nhất thời gian thực hiện từ  hàng ngày từ  tại các quầy giao dịch của công ty cp chứng khoán sài gòn hoài anh,2009-07-07 11:19:00,SSI
12422,12425,27532,SSI,SSI: Công bố thông tin bất thường,download file  ssithaydoigdchinhanhhaiphongpdf,2009-07-08 17:24:00,SSI
12752,12755,27855,SSI,SSI: Lợi nhuận quý 2 đạt 205 tỷ đồng,theo báo cáo tài chính hợp nhất của ssi  doanh thu quý công ty đạt  tỷ đồng đạt tỷ đồng lũy kế tháng đầu năm tăng tỷ đồng so với quý i lợi nhuận trước thuế quý công ty đạt tỷ đồng lợi nhuận sau thuế đạt gần tỷ đồng hoàn thành  tỷ đồng lũy kế tháng đầu năm doanh thu từ hoạt động kinh doanh chứng khoán và lãi đầu tư trong quý ssi đạt  tỷ đồng lợi nhuận từ hoạt động kinh doanh chứng khoán đạt tỷ đồng trong đó chi phí từ hoạt động chứng khoán là âm  tỷ đồng do chi phí dự phòng chứng khoán lớn hơn chi phí thực tế tính đến hết quý ii tổng tài sản của ssi hiện là  tỷ đồng tổng nợ phải trả là  tỷ đồng thanh huyền,2009-07-16 09:12:00,SSI
12812,12815,27914,SSI,SSI: Có hơn 3.000 tài khoản của nhà đầu tư nước ngoài,cụ thể với tài khoản của nhà đầu tư nước ngoài đăng ký mở tài khoản giao dịch tại ssi cho đến thời điểm này là hơn  tài khoản trong đó chiếm đa số là nhà đầu tư nhật bản đế đó là trung quốc và hàn quốc riêng đối với các nhà đầu tư tổ chức nước ngoài đăng ký giao dịch tại ssi hiện có tài khoản đến từ nhiều quốc gia khác nhau tuy nhiên do những khó khăn chung bởi khủng hoảng kinh tế toàn cầu số lượng tài khoản của nhà đầu tư nước ngoài đăng ký giao dịch tại ssi có tăng nhưng lượng tiền giao dịch lại giảm so với trước,2009-07-17 10:37:00,SSI
12836,12839,28010,SSI,SSI: Báo cáo tài chính Quý 2/2009,download file  ssirar,2009-07-17 15:25:00,SSI
12952,12955,28048,SSI,SSI: Báo cáo tài chính riêng Quý 2/2009,download file  ssibctc rieng qrar,2009-07-20 17:36:00,SSI
13194,13198,28302,SSI,SSI: Vợ Trưởng BKS bán xong 50.400 cổ phiếu,tên người thực hiện giao dịch lâm thị mỹ phượng mã chứng khoán giao dịch ssi tên của người có liên quan tại tổ chức niêm yết nguyễn văn khải chức vụ của người có liên quan tại tổ chức niêm yết trưởng ban kiểm soát ssi quan hệ của người thực hiện giao dịch với người có liên quan vợ số lượng tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch  cổ phiếu chiếm  vđl số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng cổ phiếu đã bán  cổ phiếu số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch cổ phiếu thời gian thực hiện giao dịch từ  đến ,2009-07-23 16:27:00,SSI
13547,13551,28645,SSI,SSI: Thành viên BKS đăng ký bán 16.000 cổ phiếu,mã chứng khoán giao dịch ssi tên người hiện giao dịch hồ thị hương trà chức vụ hiện nay tại tổ chức niêm yết thành viên ban kiểm soát của ssi số lượng tỷ lệ cổ phiếu nắm giữ trước khi giao dịch  cổ phiếu chiếm  vđl số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng cổ phiếu đã bán  cổ phiếu số lượng tỷ lệ cố phiếu sẽ nắm giữ sau khi giao dịch  cổ phiếu chiếm  vđl thời gian thực hiện giao dịch ngày ,2009-07-28 14:10:00,SSI
14205,14209,29285,SSI,SSI đăng ký bán hơn 3 triệu cổ phiếu quỹ,theo quyết định của chủ tịch hội đồng quản trị ssi  công ty sẽ đăng ký bán  cổ phiếu quỹ hiện có theo phương thức giao dịch khớp lệnh hoặc thỏa thuận tại sở giao dịch chứng khoán tp hcm  thời gian giao dịch dự kiến là tháng kể từ ngày  kết thúc phiên giao dịch ngày  giá cổ phiếu ssi ở mức  đồng giá trị vốn hóa thị trường tính theo số cổ phiếu đang lưu hành đạt  tỷ đồng được biết trong quý  doanh thu từ hoạt động kinh doanh chứng khoán và lãi đầu tư của ssi đạt gần tỷ đồng lũy kế tháng đạt  tỷ đồng lợi nhuận sau thuế quý đạt  tỷ đồng lũy kế đạt  tỷ đồng tính đến ngày  tổng tài sản của ssi đạt hơn  tỷ đồng vốn chủ sở hữu đạt hơn  tỷ đồng  trong đó các quỹ và lợi nhuận chưa phân phối là  tỷ đồng,2009-08-05 08:05:00,SSI
14352,14356,29442,SSI,SSI: Đăng ký bán 3.000.000 cổ phiếu quỹ,số lượng  cổ phiếu mục đích bán cơ cấu lại nguồn vốn của công ty thời gian thực hiện giao dịch trong vòng ngày kể từ ngày  nguyên tắc xác định giá bán theo quy định tại điều của quy chế giao dịch chứng khoán tại sgdck tphcm ban hành kèm theo quyết định số qđsgdhcm ngày  phương thức giao dịch khớp lệnh hoặc thỏa thuận tài khoản thực hiện giao dịch tài khoản tự doanh của ctcp chứng khoán sài gòn theo hsxvn,2009-08-06 13:43:00,SSI
15193,15197,30253,SSI,SSI: Báo cáo hợp nhất 6 tháng đầu năm 2009,download file  ssi bctc hop nhat thang da soat xetpdf,2009-08-18 08:46:00,SSI
15962,15966,31003,SSI,SSI: Thay đổi Giám đốc chi nhánh tại Hà Nội,download file  ssicbttthaydoigdcntaihanoipdf,2009-08-26 16:35:00,SSI
16937,16941,31957,SSI,SSI: Kết quả bán cổ phiếu quỹ,download file  ssiketquabancpquypdf,2009-09-09 15:02:00,SSI
17197,17201,32213,SSI,SSI: Thay đổi logo và hệ thống nhận diện thương hiệu mới,download file  ssithaydoilogovahethongnhandienthuonghieumoipdf,2009-09-11 17:22:00,SSI
17394,17398,32399,SSI,SSI: Giá chưa phải quá đắt so với tiềm năng dài hạn,công ty cổ phần chứng khoán sài gòn  ssi  vừa công bố kết quả kinh doanh tháng đầu năm trong tháng công ty mẹ đạt  tỷ đồng doanh thu thuần về hoạt động kinh doanh và  tỷ đồng lợi nhuận trước thuế hợp nhất tháng ssi đạt tỷ đồng doanh thu và  tỷ đồng lợi nhuận trước thuế như vậy tính đến nay công ty tương ứng đã đạt được  và  kế hoạch doanh thu và lợi nhuận năm  kết quả khả quan trên là nhờ các lý do sau thứ nhất sự phục hồi mạnh của thị trường trong tháng vừa qua đã mang lại cho các công ty chứng khoán nói chung cũng như ssi nói riêng một khoản lợi nhuận đáng kể từ hoạt động môi giới con số kế hoạch  tỷ đồng lợi nhuận trước thuế gồm có tỷ từ hoạt động kinh doanh chứng khoán với giả định khối lượng giao dịch bình quân chỉ khoảng tỷ đồngngày ở hose và tỷ ở hnx tuy nhiên với khối lượng giao dịch tăng mạnh trong tháng qua trung bình một ngày trên cả sàn giao dịch khoảng – tỷ đồng gấp  lần con số kế hoạch của ssi trước đó cũng cho thấy chỉ riêng mảng này đã mang lại cho ssi cũng như các công ty chứng khoán khác một khoản lợi nhuận đáng kể như thế nào thứ hai bên cạnh hoạt động môi giới với sự đi lên của thị trường thì ssi cũng có thêm khoản lợi nhuận đáng kể từ hoạt động tự doanh và hoàn nhập giảm giá chứng khoán cũng như các hoạt động khác danh mục của ssi chủ yếu gồm những mã cổ phiếu tốt như vsh  tbc  hag …cũng đã lên mạnh trong thời gian qua thứ ba kế hoạch doanh thu và lợi nhuận của ssi được lập khá thấp do ảnh hưởng mạnh của khủng hoảng kinh tế và được lập với giả định vnindex cuối năm ở mức  đến nay vnindex đã vượt qua điểm và dự kiến cuối năm sẽ xoay quanh mốc  là một công ty chứng khoán thuộc loại hàng đầu thị trường chúng tôi cho rằng khi thị trường hồi phục thì ssi sẽ có rất nhiều lợi thế mang lại hiệu quả hoạt động tốt cho công ty với mức giá  đồng đóng cửa hôm nay  chưa phải là mức giá đắt nếu so với tiềm năng dài hạn của ssi ,2009-09-15 13:50:00,SSI
17544,17548,32557,SSI,SSI: Thành viên HĐQT đăng ký bán 20.000 CP,mã chứng khoán giao dịch ssi tên người hiện giao dịch bùi quang nghiêm chức vụ hiện nay tại tổ chức niêm yết thành viên hđqt của ssi số lượng tỷ lệ cổ phiếu đang nắm giữ  cổ phiếu chiếm  vốn điều lệ số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng tỷ lệ cố phiếu sẽ nắm giữ sau khi giao dịch  cổ phiếu chiếm  vốn điều lệ thời gian thực hiện giao dịch từ  đến  mục đích thực hiện giao dịch giải quyết nhu cầu tài chính cá nhân,2009-09-16 17:43:00,SSI
17611,17615,32667,SSI,SSI: Người có liên quan đến thành viên BKS đã bán 20.470 CP,tên người thực hiện giao dịch bà đặng ngọc phương mã chứng khoán giao dịch ssi tên của người có liên quan tại tổ chức niêm yết đặng phong lưu chức vụ của người có liên quan tại tổ chức niêm yết thành viên ban kiểm soát ssi quan hệ của người thực hiện giao dịch với người có liên quan chị ruột số lượng tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch  cổ phiếu chiếm  vốn điều lệ số lượng cổ phiếu đăng ký bán  cổ phiếu số lượng cổ phiếu đã bán  cổ phiếu số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch cổ phiếu lý do không giao dịch hết số lượng đăng ký cổ phiếu lẻ không đặt lệnh bán qua sàn được thời gian thực hiện giao dịch ngày ,2009-09-17 15:01:00,SSI
