,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
32277,32305,47052,STB,ANZ sẽ thoái vốn tại Sacombank ,theo đó hội đồng quản trị sacombank đã làm việc với anz về vấn đề này để bảo vệ quyền lợi của hai tổ chức anz sẽ tìm đối tác chuyển nhượng để việc thoái vốn không ảnh hưởng tới thị giá stb  được biết dự kiến ngày  đại diện stb sẽ làm việc với đối tác này để việc thoái vốn của anz không ảnh hưởng tới thị giá stb trên sàn anz hiện đang nắm giữ  cổ phần tại stb  kết thúc hai tháng đầu năm  ngân hàng tmcp sài gòn thương tín mck stb đạt tỷ đồng lợi nhuận trước thuế chưa bao gồm lợi nhuận hợp nhất từ các công ty trực thuộc tăng  so với cùng kỳ năm  trong cơ cấu thu nhập của stb tính đến hết ngày  nguồn thu từ tín dụng chiếm  thu từ dịch vụ là  còn lại là thu nhập khác huy động vốn từ khách hàng đạt gần  tỷ đồng dư nợ cho vay đạt  tỷ đồng và tổng tài sản đạt hơn  tỷ đồng cũng tính đến cuối tháng  tỷ lệ nợ xấu npl của sacombank là  tổng thặng dư vốn và các quỹ đạt  tỷ đồng vũ minh,2010-03-15 11:22:00,STB
32317,32345,47093,STB,STB: Dự kiến năm 2015 đạt trên 28 nghìn tỷ đồng vốn điều lệ ,tại đại hội đồng cổ đông thường niên năm của ngân hàng tmcp sài gòn thương tín vừa được tổ chức sáng nay  ông đặng văn thành đã thay mặt hội đồng quản trị công bố kế hoạch năm  chuẩn bị cho kế hoạch giai đoạn  mà ngân hàng dự kiến sẽ công bố công khai tới cổ đông vào năm nay theo dự kiến kế hoạch này từ năm  sacombank sẽ liên tục tăng vốn điều lệ cụ thể năm dự kiến vốn điều lệ của stb sẽ tăng lên  tỷ trên  tỷ năm lên gần nghìn tỷ năm là  tỷ đồng và là  tỷ đồng tương ứng với tốc độ tăng trưởng vốn điều lệ theo đó vốn tự có của ngân hàng này sẽ đạt  tỷ vào năm  tăng trưởng tổng tài sản lần lượt là từ nghìn tỷ vào năm cho đến nghìn tỷ vào  về kế hoạch lợi nhuận năm tương ứng với sự tăng trưởng vốn điều lệ đó stb dự kiến lợi nhuận lần lượt từ tỷ năm  tỷ vào  tỷ vào  là tỷ và nghìn tỷ vào  phấn đấu tỷ đồng lợi nhuận trước thuế năm đại hội cổ đông sacombank thông qua kế hoạch lợi nhuận trước thuế năm là tỷ đồng tăng  so với năm  tuy nhiên cam kết với cổ đông chủ tịch hội đồng quản trị ngân hàng này cho biết đây là con số tối thiểu đặt ra đề phòng những rủi ro còn mục tiêu phấn đấu của sacombank sẽ là tỷ đồng lợi nhuận trong năm  về nguồn vốn huy động hội đồng quản trị ngân hàng cho biết sẽ tiếp tục tái cơ cấu nguồn vốn huy động thông qua kênh phát hành trái phiếu huy động nguồn vốn ủy thác từ các định chế tài chính trong và ngoài nước nâng tỷ trọng nguồn vốn lãi suất thấp và tiếp cận các nguồn vốn trung dài hạn để phòng ngừa rủi ro kỳ hạn rủi ro lãi suất đại hội tiếp tục ủy quyền cho hội đồng quản trị quyết làm việc theo chế độ thường trực quyết định các giao dịch huy động vốn và đi vay có giá trị vượt  vốn tự cho của sacombank từ các đối tượng là thành viên hội đồn quản trị thành viên ban kiểm soát cổ đông lớn và người có liên quan theo chủ tịch hđqt ngân hàng hiện nay huy động và cho vay các nguồn vốn duy nhất có sacombank được tiếp cận nguồn vốn nước ngoài phong phú nhất được hỗ trợ tích cực từ phía ifc trong năm nay hđqt giao kế hoạch phát hành chứng khoán nợ ra nước ngoài khoảng triệu usd điều chỉnh giá phát hành cổ phiếu cho cổ đông hiện hữu và cán bộ ngân hàng từ nghìn xuống nghìn đồngcp đại hội đồng cổ đông thường niên năm của ngân hàng tmcp sài gòn thương tín thống nhất phương án tăng vốn điều lệ của ngân hàng lên từ  tỷ đồng lên  tỷ đồng như vậy tỷ lệ cổ phiếu đăng ký phát hành thêm trên số vốn cổ phần hiện hữu của sacombank vẫn là  tuy nhiên đến trước đại hội phương án phát hành cổ phiếu có thay đổi so với tờ trình đầu tiên mà sacombank công bố phát hành thêm vốn cổ phần cho cổ đông hiện hữu với số lượng chứng khoán phát hành là  cổ phần giá trị chứng khoán phát hành  tỷ đồng tỷ lệ thực hiện  giá phát hành theo tờ trình mới nhất là được đại hội thông qua là  đồngcp thay cho phương án  đồngcổ phần công bố trước đó giá phát hành cho vốn cổ phần  cổ phần cho cán bộ ngân hàng tương tự ở mức nghìn đồngcp phương án phát hành cổ phiếu trả cổ tức năm vốn cổ phần được giữ nguyên số lượng chứng khoán phát hành  cổ phần giá trị chứng khoán phát hành  tỷ đồng tỷ lệ thực hiện  một số chỉ tiêu năm của sacombank tổng tài sản đạt  tỷ đồng tăng  so với năm trước vốn điều lệ dự kiến đến cuối năm đạt  tỷ đồng tăng  so với năm trước tổng nguồn vốn huy động quy vnđ ước đạt trên  tỷ đồng tăng khoảng  so với năm  tổng dư nợ cho vay quy vnđ đạt khoảng  tỷ đồng tăng  so với năm trước lợi nhuận trước thuế đạt  tỷ đồng tăng  so với năm  dự kiến tỷ lệ phân phối cổ tức từ  vốn cổ phần các chỉ tiêu chất lượng chủ yếu gồm tỷ lệ an toàn vốn car    tỷ lệ cho vaytổng huy động    tỷ lệ sinh lời tổng tài sản bnh quân    tỷ lệ sinh lời vốn chủ sở hữu bình quân    tỷ lệ nợ quá hạn   nếu được cho phép thì trong năm  sacombank dự kiến sẽ thành lập thêm chi nhánh mới việt trìthái nguyên tuyên quang và lào cai xúc tiến các thủ tục xin phép nâng cấp chi nhánh campuchia thành ngân hàng  vốn sacombank và thành lập chi nhánh hoặc ngân hàng  vốn sacombank tại myanmar khi ngân hàng nh và chính phủ cho phép xúc tiến xin thành lập công ty tài chính và công ty bảo hiểm stb nghị quyết đại hội đồng cổ đông thường niên năm vminh,2010-03-15 15:35:00,STB
32429,32457,47202,STB,STB: Đăng ký địa chỉ trang điện tử ,theo đó ngân hàng tmcp sài gòn thương tín đã đăng ký đại chỉ trang tin điện tử như sau wwwsacombankcomvn,2010-03-16 11:38:00,STB
34128,34157,48914,STB,STB: Giải trình kết quả kinh doanh quý 4 tăng 22% so với quý 3/2009,cụ thể thu nhập thuần từ lãi quý giảm tỷ đồng so với quý  do ảnh hưởng của việc phải điều chỉnh tăng lãi suất huy động đầu vào để giữ vững thị phần và đồng thời stb chủ động thực hiện hạn chế tăng trưởng tín dụng theo quy định của nhnnvn kết quả là thu nhập lãi từ hoạt động tín dụng tăng thấp hơn so với việc tăng chi phí lãi huy động vốn thứ hai thu nhập thuần từ các hoạt động chi phí lãi suất trong quý đã đạt được những kết quả khả quan hơn trước cụ thể như thu nhập từ hoạt động dịch vụ kinh doanh ngoại hối và hoạt động đầu tư chứng khoán đã tăng tỷ so với quý  trong đó có bao gồm thu nhập từ việc nh đã chuyển nhượng thành công một phần vốn  của công ty chứng khoán sbs công ty con của stb cho các cổ đông bên ngoài thứ ba xét về mặt chi phí thì trong quý  chi phí quản lý chung của tập đoàn tăng tỷ so với quý trước chủ yếu là do hn trích lập dự quỹ phát triển khoa học và công nghệ để thực hiện tài trợ cho các dự án hiện đại hóa ngân hàng nhằm nâng cao chất lượng phục vụ khách hàng đồng thời ngân hàng cũng chủ động trích lập chi phí dự phòng rủi ro tín dụng tăng tỷ để đảm bảo tỷ lệ dự phòng chung theo quy định nhnn đạt gần mức quy định  stb giải trình kết quả kinh doanh quý tăng  so với quý ,2010-04-01 17:32:00,STB
34825,34855,49590,STB,"STB: Quý I lãi trên 510 tỷ đồng, tăng 46% so với cùng kỳ 2009    ",theo stb  kết thúc quý i stb đạt trên tỷ đồng lợi nhuận trước thuế chưa bao gồm lợi nhuận hợp nhất từ các công ty trực thuộc tăng  so với cùng kỳ năm  trong cơ cấu thu nhập tính đến hết ngày  nguồn thu từ tín dụng chiếm  huy động vốn từ khách hàng đạt  tỷ đồng dư nợ cho vay đạt  tỷ đồng và tổng tài sản đạt  tỷ đồng cũng tính đến cuối tháng  tỷ lệ nợ xấu npl của sacombank là  tổng thặng dư vốn và các quỹ đạt  tỷ đồng ngày  stb đã khai trương phòng giao dịch maximark tháng trực thuộc chi nhánh quận  tại số đường tháng  phường  quận  tphcm đây là phòng giao dịch  pgd  ngoài giờ thứ của stb  hoạt động liên tục từ h đến h hằng ngày kể cả thứ và chủ nhật việc khai trương pgd ngoài giờ maximark tháng đã nâng tổng số điểm giao dịch của sacombank lên đến điểm tại  tỉnh thành văn phòng đại diện tại trung quốc chi nhánh tại lào và chi nhánh tại campuchia đại hội đồng cổ đông thường niên năm vừa qua ngày  stb quyết định không tiến hành đầu tư thành lập chi nhánh hoặc ngân hàng  vốn của stb hoặc loại hình doanh nghiệp khác ở myanmar mà sẽ tập trung hoàn thành việc chuyển đổi hai chi nhánh tại lào và campuchia thành ngân hàng con  vốn stb trong thời kỳ   cùng ngày stb thông báo tới nđt đường link xem bctn năm của công ty stbcv vv thong bao duong link truy cap bctn qnguyễn,2010-04-08 16:09:00,STB
37375,37424,52095,STB,STB: Giải trình Kết quả kinh doanh Quý 1 năm 2010,thu nhập lãi thuần quý i tăng tỷ đồng với với quý i do cả dư nợ tiền vay và huy động đều tăng so với thời điểm  thể hiện ở hoạt động thu lãi tăng tỷ đồng và chi lãi tăng tỷ đồng ngoài ra thu nhập từ các hoạt động ngoài lãi tăng tỷ đồng chủ yếu thu từ hoạt động kinh doanh chứng khoán tăng so với quý i là tỷ đồng do quý i ttck sôi động hơn thu nhập từ góp vốn mua cổ phần tăng tỷ đồng so với quý i do lợi nhuận năm các công ty con chuyển về về mặt chi phí chi phí quản lý chung tăng tỷ đồng do tăng chi phí khấu hao tscđ chi phí dự phòng rủi ro tín dụng giảm tỷ chi phí thuế tndn tăng tỷ so với quý i,2010-05-04 15:50:00,STB
40189,40256,54914,STB,STB: Được chấp thuận tăng vốn lên 9.179 tỷ đồng,theo đó nhnn yêu cầu sacombank bổ sung hồ sơ theo văn bản cam kết số cvhđqt ngày  của chủ tịch hội đồng quản trị sacombank đồng thời cũng yêu cầu sacombank có trách nhiệm thực hiện các thủ tục pháp lý và chế độ báo cáo liên quan đến việc tăng vốn điều lệ theo đúng các quy định của pháp luật hiện hành văn bản này có hiệu lực trong tháng kể từ ngày ký trường hợp việc tăng vốn điều lệ của sacombank không hoàn tất được trong thời hạn cho phép nếu đhđcđ sacombank thông qua việc thay đổi phương án tăng vốn điều lệ đã được nhnn chấp thuận văn bản này hết hiệu lực pháp lý được biết trong đợt phát hành tăng vốn lần này sacombank dự kiến phát hành  cổ phần giá trị chứng khoán phát hành là  tỷ đồng để phát hành cổ phiếu trả cổ tức năm theo tỷ lệ  phát hành triệu cổ phần cho cổ đông hiện hữu theo tỷ lệ  với giá phát hành  đồngcp và  triệu cổ phần cho cán bộ chủ chốt của ngân hàng với mức giá bằng mức phát hành cho cổ đông hiện hữu viện nguyễn,2010-05-29 09:15:00,STB
40421,40488,55151,STB, STB: Dragon Capital đăng ký bán ra 19 triệu cổ phiếu từ 3/6,ngân hàng thương mại cổ phần sài gòn thương tín mã chứng khoán stb thông báo giao dịch của tổ chức có liên quan đến cổ đông nội bộ  tổ chức đăng ký giao dịch dragon financial holdings limited mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết dominic scriven chức vụ của người có liên quan tại tổ chức niêm yết thành viên hđqt quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông dominic scriven giám đốc dragon financial holdings limited số lượng cổ phiếu của người có liên quan đang nắm giữ cp số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cổ phiếu chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cổ phiếu chiếm tỷ lệ  mục đích thực hiện giao dịch cơ cấu danh mục đầu tư phương thức giao dịch thỏa thuận và khớp lệnh thời gian dự kiến thực hiện giao dịch từ ngày  đến ngày   tổ chức đăng ký giao dịch amersham industries limited mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết dominic scriven chức vụ của người có liên quan tại tổ chức niêm yết thành viên hđqt quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông dominic scriven giám đốc amersham industries limited số lượng cổ phiếu của người có liên quan đang nắm giữ cp số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cổ phiếu chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cổ phiếu chiếm tỷ lệ  mục đích thực hiện giao dịch cơ cấu danh mục đầu tư phương thức giao dịch thỏa thuận và khớp lệnh thời gian dự kiến thực hiện giao dịch từ ngày  đến ngày   tổ chức đăng ký giao dịch vietnam dragon fund limited mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết dominic scriven chức vụ của người có liên quan tại tổ chức niêm yết thành viên hđqt quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông dominic scriven giám đốc vietnam dragon fund limited số lượng cổ phiếu của người có liên quan đang nắm giữ cp số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cổ phiếu chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cổ phiếu chiếm tỷ lệ  mục đích thực hiện giao dịch cơ cấu danh mục đầu tư phương thức giao dịch thỏa thuận và khớp lệnh thời gian dự kiến thực hiện giao dịch từ ngày  đến ngày ,2010-06-01 17:02:00,STB
40787,40854,55512,STB,STB: Đạt 966 tỷ đồng LNTT 5 tháng đầu năm    ,stb cho biết đây là lợi nhuận chưa hợp nhất từ các công ty trực thuộc trong cơ cấu thu nhập của sacombank tính đến hết ngày  nguồn thu từ tín dụng chiếm  huy động vốn từ khách hàng đạt  tỷ đồng dư nợ cho vay khách hàng đạt  tỷ đồng và tổng tài sản đạt  tỷ đồng cũng tính đến cuối tháng  tỷ lệ nợ xấu npl của sacombank là  trên tổng dư nợ tổng thặng dư vốn và các quỹ đạt  tỷ đồng được biết năm  ngân hàng này đặt kế hoạch  tỷ đồng lợi nhuận trước thuế tăng  so với năm  vừa qua ngày  sacombank đã được ngân hàng nhà nước chấp thuận kế hoạch tăng vốn điều lệ từ  tỷ đồng lên  tỷ đồng theo phương án tăng vốn điều lệ đã được đại hội đồng cổ đông sacombank thông qua ngày  theo đó sacombank sẽ phát hành cổ phiếu chi trả cổ tức năm là vốn cổ phần bên cạnh đó sacombank cũng sẽ phát hành thêm vốn cổ phần cho cổ đông hiện hữu và vốn cổ phần cho các cán bộ cốt cán của ngân hàng với giá phát hành đều là  đồngcổ phiếu vminh,2010-06-05 08:43:00,STB
41045,41112,55763,STB,STB: Toàn Thịnh Phát đăng ký mua 4 triệu cổ phiếu từ 14/6,thông tin công bố trên hose ngày hôm qua cho biết giao dịch sẽ được thực hiện qua khớp lệnh hoặc thoả thuận thời gian thực hiện giao dịch bắt đầu được thực hiện từ ngày  đến ngày  hiện tại ctcp đầu tư kiến trúc xây dựng toàn thịnh phát đang nắm giữ  cp  nếu giao dịch thành công thì công ty này nâng tỷ lệ nắm giữ lên  cp  mới đây từ ngày    quỹ liên quan đến dragon capital đă đăng ký bán ra tổng cộng triệu cổ phiếu  với mục đích thực hiện giao dịch của ba quỹ thuộc dragon capital là nhằm cơ cấu danh mục đầu tư ngày  một giao dịch thỏa thuận bán  triệu đơn vị stb đã được khối ngoại thực hiện với nhà đầu tư trong nước ngay lập tức room của stb tăng lên và đến hôm qua  các nhà đầu tư nước ngoài khác đã mua vào  triệu đơn vị stb trên bảng điện tử kết thúc phiên hôm qua stb tăng đồng tương đương tăng  lên  đồngcổ phiếu và có  cổ phiếu khớp lệnh thành công thoa tạ,2010-06-09 07:56:00,STB
41195,41262,55918,STB,"STB: Vietnam Dragon Fund Limited bán thành công 1,5 triệu CP",tổ chức đăng ký giao dịch vietnam dragon fund limited mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết dominic scriven chức vụ của người có liên quan tại tổ chức niêm yết thành viên hđqt quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông dominic scriven giám đốc vietnam dragon fund limited số lượng cổ phiếu của người có liên quan đang nắm giữ cp số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cổ phiếu chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu đã bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cổ phiếu chiếm tỷ lệ  mục đích thực hiện giao dịch cơ cấu danh mục đầu tư phương thức giao dịch thỏa thuận thời gian thực hiện giao dịch ngày ,2010-06-10 11:04:00,STB
42024,42091,56740,STB,"STB: Amersham Industries Limited bán thành công 2,5 triệu cổ phiếu",ông dominic scriven là giám đốc amersham industries limited đồng thời là thành viên hđqt stb  s ố cổ phiếu amersham industries limited nắm giữ tại stb trước khi giao dịch là  cổ phiếu chiếm tỷ lệ  ngày  vừa qua amersham industries limited đăng ký bán  triệu cổ phiếu với mục đích cơ cấu lại danh mục đầu tư và amersham industries limited đã bán thành công số cổ phiếu trên từ ngày  đến ngày  như vậy sau giao dịch này số cổ phiếu amersham industries limited nắm giữ tại stb sẽ giảm xuống còn  cổ phiếu chiếm tỷ lệ  cùng ngày  dragon financial holdings limited đăng ký bán triệu cổ phiếu stb và vietnam dragon fund limited đăng ký bán  triệu cổ phiếu stb  hanh,2010-06-21 11:02:00,STB
42188,42255,56895,STB,STB: Chủ tịch HĐQT đăng ký mua 2 triệu CP,cụ thể số cổ phiếu ông thành nắm giữ trước khi giao dịch  cp với mục đích tăng số lượng cổ phiếu nắm giữ ông thành đăng ký mua triệu cổ phiếu từ ngày    giao dịch được thực hiện theo phương thức thỏa thuận hoặc khớp lệnh nếu giao dịch được thực hiện thành công tổng số cổ phiếu ông thành nắm giữ sẽ tăng lên trên triệu cổ phiếu tương ứng  tổng số cổ phiếu đang lưu hành của stb  trước đó amersham industries limited thông báo đã bán thành công  triệu cổ phiếu stb  giảm số cổ phiếu quỹ này nắm giữ xuống còn trên  triệu cp hanh,2010-06-22 15:52:00,STB
42298,42365,57000,STB,STB: Dragon Financial Holdings Limited bán thành công trên 10 triệu CP,tổ chức đăng ký giao dịch dragon financial holdings limited mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết dominic scriven chức vụ của người có liên quan tại tổ chức niêm yết thành viên hđqt quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông dominic scriven giám đốc dragon financial holdings limited số lượng cổ phiếu của người có liên quan đang nắm giữ cp số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cổ phiếu chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu đã bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch  phiếu chiếm tỷ lệ  mục đích thực hiện giao dịch cơ cấu danh mục đầu tư phương thức giao dịch thỏa thuận ngày thay đổi sở hữu ngày ,2010-06-23 14:48:00,STB
42349,42416,57078,STB,STB: Chi nhánh Phnom Penh tăng vốn điều lệ từ 15 triệu USD lên 38 triệu USD ,sacombank cho biết chi nhánh phnom penh cũng vừa hoàn tất tăng vốn điều lệ từ triệu usd lên triệu usd việc tăng vốn này đảm bảo theo quy định của ngân hàng quốc gia campuchia nhằm tăng cường năng lực tài chính góp phần đáp ứng nhu cầu vay vốn ngày càng cao của khách hàng tại thị trường campuchia theo sacombank hiện doanh số chuyển tiền qua chi nhánh phnom penh đến thời điểm hiện nay đã đạt triệu đô la mỹ usd ông đặng văn thành – chủ tịch hđqt sacombank cho biết  sacombank quyết định không tiến hành đầu tư thành lập chi nhánh hoặc ngân hàng  vốn của sacombank hoặc loại hình doanh nghiệp khác ở myanmar mà sẽ tập trung hoàn thành việc chuyển đổi hai chi nhánh tại lào và campuchia thành ngân hàng con  vốn sacombank trong thời kỳ  vì vậy một phần vốn chủ sở hữu tăng thêm hàng năm sẽ được đầu tư vào các đơn vị trực thuộc sacombank trong đó bao gồm cả việc đầu tư cho chi nhánh lào và campuchia theo sacombank ngân hàng này nghiên cứu và tham gia cung ứng đến thị trường campuchia các dịch vụ liên quan đến hoạt động chứng khoán giao dịch hàng hóa vàng bạc đá quý bất động sản… khi hội đủ điều kiện vminh,2010-06-24 07:15:00,STB
42508,42575,57210,STB,STB: Toàn Thịnh Phát mua thành công 4 triệu CP,tổ chức đăng ký giao dịch ctcp đầu tư kiến trúc xây dựng toàn thịnh phát mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết ông huỳnh phú kiệt chức vụ của người có liên quan tại tổ chức niêm yết thành viên hội đồng quản trị quan hệ của tổ chức thực hiện giao dịch với người có liên quan ông huỳnh phú kiệt là chủ tịch hội đồng quản trị của ctcp đầu tư kiến trúc xây dựng toàn thịnh phát số lượng cổ phiếu của người có liên quan đang nắm giữ  cp  số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cp  số lượng cổ phiếu đăng ký mua   cp số lượng cổ phiếu đã mua   cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cp  mục địch thực hiện giao dịch  nâng tỷ lệ sở hữu tại công ty phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch  ngày ,2010-06-25 16:03:00,STB
42520,42587,59944,STB,"STB: Được chấp thuận chào bán 247,9 triệu CP",theo đó stb sẽ phát hành  cp trả cổ tức cho cổ đông hiện hữu theo tỷ lệ  đồng thời stb phát hành triệu cổ phần cho cổ đông hiện hữu theo tỷ lệ  với giá phát hành  đồngcp và  triệu cổ phần cho cán bộ chủ chốt của ngân hàng với mức giá bằng mức phát hành cho cổ đông hiện hữu khoản chênh lệch do phát hành thêm cho cổ đông hiện hữu  cp bằng  lần mệnh giá tương đương tỷ đồng khoản chênh lệch do phát hành cho cán bộ cốt cán của nh  cp bằng  lần mệnh giá tỷ đồng như vậy nếu phát hành thành công tổng số vốn điều lệ trong năm của sacombank sẽ tăng lên  tỷ đồng thời gian thực hiện trong vòng ngày kể từ khi giấy chứng nhận đăng ký chào bán có hiệu lực,2010-06-25 17:01:00,STB
42675,42742,57377,STB,STB: CTCP Xuất nhập khẩu Bến Tre đăng ký mua 500.000 CP,tổ chức đăng ký giao dịch ctcp xuất nhập khẩu bến tre mã chứng khoán giao dịch stb tên của người có liên quan tại tổ chức niêm yết đặng văn thành chức vụ của người có liên quan tại tổ chức niêm yết chủ tịch hội đồng quản trị quan hệ của tổ chức thực hiện giao dịch với người có liên quan đặng huỳnh ức my phó chủ tịch hội đồng quản trị ctcp xnk bến tre là con ông đặng văn thành chủ tịch hđqt ngân hàng tmcp sài gòn thương tín số lượng cổ phiếu của người có liên quan đang nắm giữ đặng văn thành  cổ phiếu đặng huỳnh ức my  cổ phiếu số lượng cổ phiếu của tổ chức đăng ký giao dịch trước khi giao dịch  cp  số lượng cổ phiếu đăng ký mua   cp số lượng cổ phiếu nắm giữ sau khi giao dịch  cp  mục đích thực hiện giao dịch  tăng tỷ lệ sở hữu phương thức giao dịch khớp lệnh hoặc thỏa thuận thời gian dự kiến thực hiện giao dịch  từ ngày  đến ngày ,2010-06-28 17:11:00,STB
42723,42790,57427,STB,STB: 9/7 chốt danh sách trả cổ tức 15% và thực hiện quyền mua cổ phiếu,cụ thể stb trả cổ tức năm bằng cổ phiếu theo tỷ lệ  và chào bán cổ phiếu cho cổ đông hiện hữu theo tỷ lệ  với mức giá  đồng theo đó vào ngày chốt danh sách mỗi cổ đông sở hữu cổ phần tại stb sẽ nhận được cổ phiếu mới sổ cổ phiếu nhận được sẽ làm tròn đến hàng đơn vị số cổ phiếu lẻ thập phân được trả bằng tiền mặt theo mệnh giá  đcp đồng thời cổ đông được quyền được mua thêm cổ phiếu mới khi nắm giữ cổ phiếu cũ tổng số cổ phiếu stb chào bán cho cổ đông hiện hữu là  cổ phiếu thời gian nhận chuyển nhượng quyền mua từ  đến  thời gian đăng ký đặt mua từ  đến  hoài anh,2010-06-29 11:51:00,STB
44140,44211,58820,STB,"STB dự kiến doanh số kiều hối năm 2010 đạt 1,2 tỷ USD",ngày  sacombank cho biết kết thúc tháng đầu năm  doanh số kiều hối qua ngân hàng này đã đạt hơn triệu usd tăng  so với cùng kỳ năm  dự kiến doanh số kiều hối cả năm qua sacombank sẽ đạt  tỷ usd theo sacombank thông lệ các năm trước vào các tháng sau tết nguyên đán như cuối tháng đến tháng thì doanh số kiều hối giảm rõ rệt tuy nhiên năm nay tại sacombank lại duy trì được doanh số cao nói trên một giải thích mà sacombank đưa ra là do đã triển khai nhiều giải pháp thu hút nguồn ngoại tệ bằng cách đa dạng hoá các kênh chi trả kiều hối và nâng cao chất lượng dịch vụ nhằm tạo điều kiện thuận lợi cho người nhận và người chuyển tiền ngoài việc duy trì và phát triển quan hệ hợp tác tại các thị trường truyền thống như mỹ canada úc… sacombank cũng đang xúc tiến thực hiện kế hoạch mở rộng hợp tác tại các thị trường mới nơi có nhiều người việt đang sinh sống và lao động tại nước ngoài như đông âu châu á malaysia đài loan… làm tiền đề cho sự gia tăng lượng kiều hối từ nay đến các năm sau mới đây ngân hàng nhà nước cũng đã đưa ra những con số đáng chú ý trong tháng đầu năm  chuyển tiền kiều hối đạt khá cao ước đạt    tỷ usd tăng hơn  so cùng kỳ năm  ngân hàng nhà nước cũng lưu ý quý  mặc dù không phải là “mùa kiều hối” nhưng lượng kiều hối về vẫn duy trì được ở mức khá cao bình quân  triệu usdtháng,2010-07-16 11:07:00,STB
44454,44527,59134,STB,STB: Chấm dứt văn phòng đại diện tại Trung Quốc,stbchấm dứt vpđd tại trung quốc,2010-07-20 14:52:00,STB
45119,45194,59780,STB,STB: LNST 6 tháng tăng gần 50% so với cùng kỳ,ngân hàng sài gòn thương tín  stb  vừa công bố báo cáo tài chính chưa soát xét quý ii theo đó trong quý ii thu nhập thuần từ lãi của stb đạt  tỷ đồng tăng  so với cùng kỳ năm  thu nhập thuần từ hoạt động dịch vụ đạt  tỷ đồng giảm  so với cùng kỳ tính lũy kế tháng đầu năm lãi thuần từ hoạt động dịch vụ đạt tỷ đồng tăng  so với cùng kỳ năm trước lãi thuần từ kinh doanh ngoại hối đã tăng trở lại trong quý này đạt  tỷ đồng tăng  so với cùng kỳ tuy nhiên lũy kế tháng lại giảm đáng kể  so với nửa đầu năm  đạt  tỷ đồng trong quý này stb ghi nhận khoản lỗ  tỷ đồng trong mua bán chứng khoán kinh doanh lũy kế tháng khoản này lỗ  vẫn tăng  so với cùng kỳ khoản lỗ từ hoạt động mua bán chứng khoán đầu tư là   tỷ đồng tuy nhiên lũy kế tháng khoản này lãi  tỷ đồng giảm  so với cùng kỳ năm ngoái thu nhập từ góp vốn mua cổ phần quý đạt  tỷ đồng tăng  so với cùng kỳ góp phần quan trọng làm tăng lợi nhuận trong tháng đầu năm khoản chi phí trích lập dự phòng rủi ro tín dụng kỳ này của stb là  tỷ đồng lũy kế tháng đầu năm là  tỷ đồng giảm  so với cùng kỳ năm  lợi nhuận sau thuế stb đạt  tỷ đồng lũy kế tháng đầu năm là  tỷ đồng tăng  so với cùng kỳ năm  tổng tài sản stb tại thời điểm cuối ngày  đạt  tỷ đồng tăng  tỷ đồng so với con số đầu năm vốn điều lệ của stb hiện nay là  tỷ đồng tăng tỷ đồng tương đương  so với cùng kỳ năm ngoái hải vân,2010-07-27 14:36:00,STB
