,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,len,word_len
446,227864,279934,VIC,VIC - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 18 cuộc họp hội đồng quản trị và ban hành 95 nghị quyết và quyết định    về giao dịch cổ phiếu có 02 giao dịch mua/bán cổ phiếu của cổ đông nội bộ người có liên quan và cổ đông lớn được thực hiện     tải file gốc        ,2016-01-29 07:45:00.000,261,7
447,227869,279939,MSN,MSN - Singha góp vốn lần đầu 650 triệu USD vào Tập đoàn,  theo đó singha đã chuyển khoản vốn đầu tư 650 triệu usd bao gồm 50 triệu usd để sở hữu 33 3% cổ phần masan brewery và 600 triệu usd để sở hữu 14 3% cổ phần masan consumer holdings     khoản vốn đầu tư 600 triệu usd chuyển vào masan consumer holdings sẽ được sử dụng để mua thêm cổ phần của masan consumer mảng kinh doanh thực phẩm và đồ uống không cồn của masan  như vậy tỷ lệ sở hữu trực tiếp của masan consumer holdings trong công ty masan consumer sẽ tăng từ 77 8% lên 96 7%     đợt góp vốn đầu tiên này là sự xác thực mạnh mẽ cho các giá trị chiến lược nền tảng và tiềm năng tăng trưởng của masan khi masan sẽ tiếp tục cùng với singha phát triển các mảng kinh doanh của mình không chỉ ở việt nam mà còn ở khu vực asean đất liền     đợt góp vốn 450 triệu usd còn lại sẽ gia tăng tỷ lệ sở hữu cổ phần công ty masan consumer holdings của singha lên 25% sau khi thực hiện đầy đủ các quy định của pháp luật     tải file gốc        ,2016-01-29 07:57:00.000,932,8
448,227872,279942,FPT,FPT - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 06 cuộc họp hội đồng quản trị và ban hành 06 nghị quyết và quyết định    về giao dịch cổ phiếu có 11 giao dịch mua/bán cổ phiếu của cổ đông nội bộ người có liên quan và cổ đông lớn được thực hiện     tải file gốc        ,2016-01-29 08:13:00.000,261,7
449,227909,279979,PNJ,PNJ - UBCKNN chấp thuận gia hạn thời gian nộp BCTC,  theo đó ubcknn chấp thuận cho công ty được gia hạn thời gian công bố bctc hợp nhất và riêng lẻ của công ty lập trong năm 2016 theo quy định     công ty phải công bố bctc quý và bctc soát xét quý  nếu có  trong thời hạn 30 ngày kê từ ngày kết thúc quý nhưng không quá 05 ngày kể từ ngày tổ chức kiểm toán ký báo cáo soát xét     đề nghị công ty thực hiện cbtt tại trang thông tin điện tử của công ty về việc gia hạn công bố bctc của công ty đồng thời ubcknn đề nghị công ty tăng cường công tác kế toán tài chính việc thực hiện nghĩa vụ báo cáo cbtt và quản trị công ty nhằm đảm bảo chấp hành các quy định hiện hành của pháp luật chứng khoán pháp luật kế toán kiểm toán và các quy định pháp luật có liên quan     tải file gốc         ,2016-01-29 09:05:00.000,734,6
450,228025,280094,BID,BID  - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 04 cuộc họp hội đồng quản trị và ban hành 130 nghị quyết và quyết định    về giao dịch cổ phiếu có 02 giao dịch mua/bán cổ phiếu của cổ đông nội bộ người có liên quan và cổ đông lớn được thực hiện     tải file gốc        ,2016-01-29 16:39:00.000,262,7
451,228260,280328,BID,BID - Lựa chọn tổ chức kiểm toán,  theo đó ngân hàng thương mại cổ phần đầu tư và phát triển việt nam chọn công ty tnhh deloitte việt nam làm đơn vị cung cấp dịch vụ soát xét báo cáo tài chính bán niên kiểm toán bctc và kiểm toán hoạt động của hệ thống kiểm soát nội bộ ngân hàng tmcp đầu tư và phát triển việt nam cho năm tài chính 2016 và 2017     tải file gốc        ,2016-02-01 17:19:00.000,337,8
452,228279,280345,SSI,SSI - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 05 cuộc họp hội đồng quản trị và ban hành 06 nghị quyết và quyết định    về giao dịch cổ phiếu có 17 giao dịch mua/bán cổ phiếu của cổ đông nội bộ người có liên quan và cổ đông lớn được thực hiện     tải file gốc        ,2016-02-02 08:19:00.000,261,7
453,228330,280391,VCB,VCB - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 134 cuộc họp hội đồng quản trị và ban hành 33 nghị quyết và quyết định    về giao dịch cổ phiếu không phát sinh    tải file gốc        ,2016-02-02 09:53:00.000,176,5
454,228347,280408,PNJ,PNJ - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 36 cuộc họp hội đồng quản trị và ban hành 41 nghị quyết và quyết định    về giao dịch cổ phiếu có 04 giao dịch mua/bán cổ phiếu của cổ đông nội bộ người có liên quan và cổ đông lớn được thực hiện     tải file gốc        ,2016-02-02 10:09:00.000,261,7
455,228441,280500,VIC,VIC - Tăng vốn điều lệ do phát hành thêm cổ phiếu chuyển đổi TP,  theo đó hội đồng quản trị thống nhât tăng vốn điều lệ lên 18 828 180 860 000 vnd do phát hành thêm cổ phần phổ thông để chuyển đổi trái phiếu quốc tế thành cổ phần  đợt 70 và 71      tải file gốc        ,2016-02-02 14:25:00.000,205,6
456,228459,280519,FPT,FPT đặt mục tiêu doanh thu đạt 45.796 tỷ đồng trong năm 2016,  trong thông báo phát đi ngày 2/2 phía fpt công bố doanh thu năm 2015 của đơn vị này ước tính đạt 40 002 tỷ đồng tăng 14% so với năm 2014 đạt 101% kế hoạch năm  lợi nhuận trước thuế ước đạt 2 851 tỷ đồng tăng 16%; lợi nhuận sau thuế đạt 2 438 tỷ đồng tăng 17%; lãi cơ bản trên cổ phiếu đạt 4 369 đồng tăng 17% so với năm 2014       trong đó khối công nghệ  gồm phát triển phần mềm tích hợp hệ thống và dịch vụ công nghệ thông tin  ghi nhận doanh thu 8 605 tỷ đồng trong năm 2015 tăng 22%; lợi nhuận trước thuế 926 tỷ đồng tăng 25% so với cùng kỳ     khối viễn thông  gồm hai mảng là dịch vụ viễn thông và nội dung số  ghi nhận doanh thu tăng 16% và lợi nhuận trước thuế tăng 10% so với cùng kỳ đạt tương ứng 5 484 tỷ đồng và 1 041 tỷ đồng     trong khi đó khối phân phối bán lẻ sản phẩm công nghệ của fpt có doanh thu và lợi huận trước thuế tăng lần lượt 11% và 24% tương ứng 25 212 tỷ đồng và 729 tỷ đồng     doanh thu từ thị trường nước ngoài toàn fpt ước đạt 4 859 tỷ đồng tương đương 221 triệu usd tăng 41% so với năm 2014  lợi nhuận trước thuế đạt 674 tỷ đồng tương đương 31 triệu usd tăng 17%     phía fpt cũng xác định động lực tăng trưởng chính trong năm 2016 là khối công nghệ và phân phối bán lẻ với tổng lợi nhuận của hai khối năm 2016 dự kiến tăng trưởng khoảng 23%  bên cạnh đó đơn vị này sẽ đầu tư mạnh mẽ vào hạ tầng khối viễn thông và các hoạt động nghiên cứu phát triển /         ,2016-02-02 14:51:00.000,1398,6
457,228526,280588,FPT,"Năm 2015, FPT đạt 2.851 tỷ đồng lợi nhuận trước thuế, tăng 16%",  doanh thu toàn tập đoàn ước tính đạt 40 002 tỷ đồng tăng trưởng 14% so với năm 2014 đạt 101% kế hoạch năm     lợi nhuận sau thuế toàn tập đoàn ước đạt 2 438 tỷ đồng tăng 17% so với năm 2014  lợi nhuận sau thuế thuộc về cổ đông công ty mẹ ước đạt 1 933 tỷ đồng tăng 18% so với năm 2014  lãi cơ bản trên cổ phiếu ước đạt 4 369 đồng tăng 17% so với năm 2014     khối công nghệ  gồm ba mảng là phát triển phần mềm tích hợp hệ thống và dịch vụ cntt  ghi nhận doanh thu 8 605 tỷ đồng trong năm 2015 tăng 22% và lntt đạt 926 tỷ đồng tăng 25% so với cùng kỳ     khối viễn thông  gồm hai mảng là dịch vụ viễn thông và nội dung số  ghi nhận doanh thu tăng 16% và lntt tăng 10% so với cùng kỳ đạt tương ứng 5 484 tỷ đồng và 1 041 tỷ đồng     khối phân phối – bán lẻ các sản phẩm công nghệ  gồm hai mảng là phân phối và bán lẻ  có doanh thu và lntt tăng lần lượt 11% và 24% đạt tương ứng 25 212 tỷ đồng và 729 tỷ đồng trong năm 2015  trong lĩnh vực bán lẻ năm 2015 fpt đã vận hành 252 cửa hàng trên phạm vi toàn quốc với doanh thu tăng 51% và đặc biệt là lntt tăng 335% so với cùng kỳ vượt 47 5% kế hoạch cả năm của mảng này     định hướng toàn cầu hóa tiếp tục mang lại kết quả khả quan trong năm 2015  doanh thu từ thị trường nước ngoài toàn tập đoàn ước đạt 4 859 tỷ đồng tương đương 221 triệu usd tăng 41% so với năm 2014  lntt ước đạt 674 tỷ đồng tương đương 31 triệu usd tăng 17%     với động lực tăng trưởng chính là khối công nghệ và phân phối bán lẻ  tổng lợi nhuận của hai khối năm 2016 dự kiến tăng trưởng khoảng 23%  đồng thời tiếp tục tập trung đầu tư mạnh mẽ vào hạ tầng của khối viễn thông và các hoạt động nghiên cứu phát triển hội đồng quản trị fpt đã phê duyệt kế hoạch kinh doanh năm 2016 với doanh thu dự kiến đạt 45 796 tỷ đồng tăng 14 5% so với năm 2015  lntt dự kiến đạt 3 151 tỷ đồng tăng 10 5%         ,2016-02-02 16:15:00.000,1817,6
458,228542,280606,BID,BID - Thành lập văn phòng đại diện tại Cần Thơ,  theo đó hội đồng quản trị thống nhất thành lập văn phòng đại diện của ngân hàng tại thành phố cần thơ  văn phòng iv      tải file gốc        ,2016-02-02 16:47:00.000,143,5
459,228592,280654,STB,STB - Báo cáo quản trị năm 2015,  theo đó trong năm 2015 công ty tổ chức 77 cuộc họp hội đồng quản trị và ban hành 91 nghị quyết và quyết định     giao dịch cổ phiếu không phát sinh    tải file gốc        ,2016-02-03 09:00:00.000,173,5
460,228768,280835,VIC,VIC - Thay đổi số lượng CP có quyền biểu quyết,  sau khi phát hành thêm cổ phần để chuyển đổi trái phiếu quốc tế thành cổ phần tổng số cổ phiếu có quyền biểu quyết đang lưu hành của vic là 1 882 818 086 cp     tải file gốc        ,2016-02-04 08:25:00.000,183,6
461,228829,280896,MWG,MWG - Ông Hoàng Xuân Thắng đã bán 5.000 CP,  tên người thực hiện giao dịch hoàng xuân thắng    mã chứng khoán mwg    chức vụ hiện nay tại tổ chức niêm yết thành viên bks    số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch 45 490 cp    số lượng cổ phiếu đăng ký bán 20 000 cp    số lượng cổ phiếu đã bán 5 000 cp    số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch 40 490 cp    phương thức thực hiện giao dịch khớp lệnh    thời gian thực hiện giao dịch từ ngày 6/1/2016 đến ngày 3/2/2016    lý do không giao dịch hết cổ phiếu đã đăng ký do diễn biến của thị trường không thuận lợi    tải file gốc        ,2016-02-04 11:26:00.000,581,8
462,228866,280933,MWG,MWG - Em Trưởng Ban kiểm bán bất thành 15.000 CP,  tên người thực hiện giao dịch trần huy thanh đại    mã chứng khoán mwg    số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch 26 067 cp    tên của người liên quan tại tcny đăng ký giao dịch trần huy thanh tùng    chức vụ của người có liên quan hiện nay tại tcny trưởng ban kiểm soát    quan hệ của người/tổ chức hiện giao dịch với người có liên quan em    số lượng tỷ lệ cp của người có liên quan đang nắm giữ 1 885 652 cp tỷ lệ 1 35%    số lượng cổ phiếu đăng ký bán 15 000 cp    số lượng cổ phiếu đã bán 0 cp    số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch 26 067 cp    mục đích thực hiện giao dịch cá nhân    phương thức thực hiện giao dịch khớp lệnh    thời gian thực hiện giao dịch từ ngày 6/1/2016 đến ngày 4/2/2016    lý do không giao dịch hết cổ phiếu đã đăng ký do diễn biến của thị trường không thuận lợi        tải file gốc        ,2016-02-04 14:24:00.000,865,8
463,228976,281042,VIC,VIC - Tái cấu trúc Cty TNHH Quản lý bất động sản Vinhomes,"  theo đó tái cấu trúc công ty tnhh quản lý bất đống ản vinhomes  ""công ty vinhomes quản lý""  một công ty con của tập đoàn vingroup thông qua giao dịch sáp nhập  sau khi hoàn thành tái cấu trúc tập đoàn vingroup sẽ giảm tỷ lệ sở hữu trong công ty vinhomes quản lý từ 100% xuống còn dưới 20%     tải file gốc        ",2016-02-05 11:21:00.000,315,8
464,229117,281185,PNJ,"Năm 2015, lợi nhuận gộp của PNJ đạt 1.138 tỷ đồng, tăng 44%",  kết quả này của pnj tiếp tục khẳng định mảng kinh doanh trang sức vàng hoạt động lõi vẫn có sự tăng trưởng đáng kể  đặc biệt là hoạt động kinh doanh trang sức vàng chiếm 78% tổng doanh thu và 87% lợi nhuận gộp toàn công ty  lợi nhuận gộp năm 2015 đạt 1 138 tỷ đồng tăng 44% so với năm 2014     tuy nhiên do phải trích lập dự phòng một số khoản đầu tư ngoài ngành khoảng 339 tỷ đồng nên lợi nhuận trước thuế năm 2015 còn lại 201 tỷ đồng giảm 47% so với 2014  điều này dẫn đến lợi nhuận sau thuế còn 160 446 tỷ đồng giảm 37% so với 2014     nhưng với việc trích lập dự phòng này bức tranh tài chính của pnj trong các năm tiếp theo sẽ rõ ràng hơn và tập trung phản ánh đúng tình hình hoạt động kinh doanh cốt lõi của pnj  bên cạnh đó năm 2015 đã đánh dấu sự phát triển mạnh mẽ của hệ thống phân phối bán lẻ của pnj khai trương mới 49 cửa hàng đạt 140% kế hoạch      tính đến cuối năm 2015 pnj có 200 cửa hàng tại gần 45 tỉnh thành cả nước     theo bà nguyễn thị cúc phó tổng giám đốc thường trực pnj với tốc độ mở cửa hàng thuận lợi như hiện nay công ty sẽ tiếp tục lộ trình mở rộng mạng lưới bán lẻ trong năm 2016  ước tính đến cuối năm 2017 hệ thống bán lẻ của pnj sẽ đạt tới con số 300 cửa hàng     ông chris freund tổng giám đốc công ty quản lý quỹ mekong capital  đối tác chiến lược nước ngoài của pnj  nhận định sức mua bình quân trên đầu người về vàng nữ trang ở việt nam còn khá thấp so với các thị trường khác trong khu vực như thái lan trung quốc  đồng thời người dân việt nam vẫn chưa chi tiêu nhiều cho lĩnh vực trang sức     theo hiểu biết của tôi thì hầu hết khách hàng mua nữ trang của pnj hiện tại là cho bản thân tuy nhiên trên thị trường nữ trang thế giới thì phần lớn nữ trang được mua để làm quà tặng  vì thế tôi thấy thị trường nữ trang ở việt nam vẫn có cơ hội tăng trưởng khi sẽ có nhiều người tiêu dùng việt nam mua nữ trang để làm quà tặng hơn ví dụ người chồng có thể mua tặng vợ ông chris nói và cho rằng cơ hội và tiềm năng tăng trưởng trong mãng cốt lõi của pnj trong tương lai còn rất lớn     mức p/e của pnj trong năm 2016 đang được định mức khoảng 7 7 lần nhưng mekong capital cho rằng mức này khá thấp  tuy nhiên do ảnh hưởng của khoản đầu tư vào donga bank hiện pnj đã trích lập dự phòng đầy đủ nhưng theo mekong capital nếu công ty có thể thu hồi lại một phần vốn đầu tư tại donga bank thì vẫn tốt hơn        hđqt pnj cho biết 2015 là năm pnj phải đối mặt với những khó khăn và thách thức nhất trong suốt nhiều năm qua nhưng bằng sức mạnh nội lực pnj đã nổ lực vượt lên mạnh mẽ và đạt được những kết quả khả quan tạo bệ phóng vững chắc và hứa hẹn sẽ có nhiều kỳ tích bất ngờ trong hoạt động sản xuất kinh doanh năm 2016           ,2016-02-15 09:17:00.000,2664,7
465,229131,281199,SSI,"SSI - Lãi ròng quý IV/2015 đạt 261,4 tỷ đồng",  tính riêng trong quý iv tổng doanh thu của ssi đạt 373 8 tỷ đồng tăng 34 4% so với cùng kỳ  trong cơ cấu doanh thu hầu hết các mảng hoạt động của ssi đều tăng so với cùng kỳ     cụ thể mảng hoạt động đầu tư chứng khoán góp vốn có mức tăng gấp 2 28 lần lên 92 4 tỷ đồng doanh thu đại lý phát hành chứng khoán đạt 10 2 tỷ đồng trong khi cùng kỳ đạt 441 63 triệu đồng     doanh thu quản lý danh mục đầu tư của công ty quản lý quỹ đạt 9 3 tỷ đồng gấp gần 6 lần; doanh thu hoạt động tư vấn đạt 16 4 tỷ đồng gấp 2 4 lần; doanh thu khác đạt 169 tỷ đồng tăng gần 28%; doanh thu môi giới đạt gần 73 tỷ đồng giảm 18 8%     doanh thu tăng chi phí hoạt động kinh doanh cũng được công ty tiết giảm hơn 1/2 còn 117 55 tỷ đồng và được hoàn nhập dự phòng chứng khoán gần 58 tỷ đồng     bên cạnh đó lợi nhuận từ công ty liên kết liên doanh mang về cho ssi 56 tỷ đồng trong quý iv tăng gần 40% so với cùng kỳ     mặc dù khoản lợi nhuận khác kỳ này của ssi đạt trên 810 triệu đồng giảm mạnh so với con số 50 5 tỷ đồng ở cùng kỳ năm 2014 nhưng lãi ròng quý iv của ssi vẫn tăng gấp 2 6 lần khi đạt 261 4 tỷ đồng     kết thúc năm 2015 ssi lãi ròng 851 9 tỷ đồng tăng 14 4% so với năm 2014     tải file gốc         ,2016-02-15 09:47:00.000,1194,5
466,229258,281326,STB,"STB - Bất ngờ lỗ ròng 683,3 tỷ đồng trong quý IV",  ngoại trừ lãi thuần từ hoạt động dịch vụ đạt 288 4 tỷ đồng tăng 30% và lãi thuần từ hoạt động khác đạt 504 9 tỷ đồng gấp 15 2 lần  còn lại các mảng khác đều giảm mạnh so với cùng kỳ     cụ thể thu nhập lãi thuần kỳ này của stb đạt 839 8 tỷ đồng giảm 30% so với cùng kỳ; mảng kinh doanh ngoại hối ngân hàng lỗ 21 35 tỷ đồng trong khi cùng kỳ chỉ tiêu này lãi 46 5 tỷ đồng     bên cạnh đó stb cũng lỗ thuần từ mua chứng khoán đầu tư tới 56 8 tỷ đồng giảm mạnh so với con số 233 6 tỷ đồng ở quý iv/2014; lãi thuần từ mua bán chứng khoán kinh doanh đạt 16 2 tỷ đồng giảm 74 7% và thu nhập từ góp vốn mua cổ phần cũng lỗ 27 8 tỷ đồng     chi phí hoạt động giảm không nhiều nhưng stb dành 1 124 75 tỷ đồng cho chi phí dự phòng rủi ro tín dụng trong khi đó cùng kỳ năm 2014 chưa đến 200 tỷ đồng     kết thúc stb lỗ ròng 683 3 tỷ đồng giảm mạnh so với con số 406 2 tỷ đồng ở quý iv/2014     lũy kế cả năm stb lãi trước thuế 1 288 8 tỷ đồng giảm 55% cùng kỳ  trong khi trước đó lũy kế 9 tháng đầu năm nh này báo lãi 2 140 tỷ đồng     giảm trừ các chi phí thuế và lợi ích của cổ đông thiểu số stb lãi ròng 1 013 42 tỷ đồng     tải file gốc        ,2016-02-16 08:12:00.000,1139,8
467,229266,281333,BID,"BIDV - Quý IV lãi ròng 1.821,33 tỷ đồng",  trong quý iv các mảng hoạt động của bid nhìn chung đều tăng trưởng so với cùng kỳ     cụ thể thu nhập lãi thuần đạt 5 653 08 tỷ đồng tăng 15 22%; lãi thuàn từ hoạt động dịch vụ đạt 726 tỷ đồng tăng 36 6%  lãi thuần từ hoạt động kinh doanh ngoại hối đạt 239 tỷ đồng trong khi cùng kỳ lỗ 34 66 tỷ đồng     điểm nổi bật là mảng lãi thuần từ hoạt động mua bán chứng khoán đầu tư đạt 341 7 tỷ đồng chưa bằng 30% so với quý iv/2014      chi phí hoạt động trong quý là 3 471 tỷ đồng tăng 22 3% nhưng chi chí dự phòng rủi ro tín dụng giảm 35 9% còn 1 843 tỷ đồng     giảm trừ các chi phí liên quan khác lãi ròng quý iv của bid đạt 1 821 33 tỷ đồng tăng 26 3% so với cùng kỳ     lũy kế cả năm 2015 bid đạt 5 842 tỷ đồng tăng 18% so với năm 2014     tải file gốc        ,2016-02-16 08:30:00.000,762,7
468,229303,281372,FPT,FPT bổ nhiệm Phó tổng giám đốc phụ trách kinh doanh mới,  như vậy ngoài khách hàng và dự án chiến lược của fpt is ông đỗ cao bảo sẽ phụ trách hoạt động kinh doanh chung của fpt các khách hàng dự án/đề án chiến lược phụ trách hoạt động đối ngoại chung và công tác truyền thông của fpt     sinh năm 1957 ông đỗ cao bảo tốt nghiệp ngành toán điều khiển  học viện kỹ thuật quân sự  năm 1984 và là một trong 13 thành viên sáng lập của fpt ủy viên hội đồng quản trị fpt     trong 28 năm dẫn dắt lĩnh vực tích hợp hệ thống phát triển phần mềm và dịch vụ tin học của fpt ông bảo trực tiếp chỉ đạo nhiều dự án công nghệ quan trọng cho ngành tài chính công  thuế hải quan kho bạc  viễn thông điện lực giao thông ngân hàng chứng khoán     ông bảo cũng là người thiết kế quy trình chuẩn mực làm việc với khách hàng lớn của fpt     cùng với việc này cơ cấu của fpt is cũng đã có sự thay đổi  cấp quản lý cao nhất của đơn vị này là hội đồng thành viên gồm 4 nhân vật gồm ông trương gia bình  chủ tịch fpt  ông bùi quang ngọc  tổng giám đốc fpt  ông đỗ cao bảo và ông dương dũng triều  phó tổng giám đốc fpt   ông triều cũng giữ cương vị chủ tịch hội đồng thành viên của fpt is     phía fpt cho rằng việc thay đổi mô hình quản lý nhằm thúc đẩy nhanh hơn tốc độ tăng trưởng của fpt is duy trì khoảng cách với các công ty tích hợp hệ thống tại việt nam và có thêm sức mạnh tiến ra toàn cầu           ,2016-02-16 10:37:00.000,1327,6
469,229308,281378,CTG,"CTG - Quý IV báo lãi hợp nhất 2.248,23 tỷ đồng",  trong quý thu nhập lãi thuần của ctg đạt 4 309 4 tỷ đồng giảm không đáng kể so với cùng kỳ; lãi thuần từ hoạt động dịch vụ đạt 296 42 tỷ đồng tăng 9 5%; lãi thuần từ mua bán chứng khoán đầu tư đạt 234 63 tỷ đồng trong khi cùng kỳ lỗ 20 3 tỷ đồng     ngược lại mảng kinh doanh ngoại hối ngân hàng lỗ 75 63 tỷ đồng giảm mạnh so với con số 77 35 tỷ đồng ở quý iv/2014; lãi thuần từ mua bán chứng khoán kinh doanh cũng ghi nhận âm 4 45 tỷ đồng trong khi cùng kỳ chỉ tiêu này lãi 76 42 tỷ đồng     chi phí hoạt động phải trả trong quý của ctg lên tới 3 353 7 tỷ đồng tăng gần 21% nhưng chi phí dự phòng rủi ro tín dụng lại giảm tới 40% còn 858 65 tỷ đồng     sau khi giảm trừ các chi phí liên quan lãi ròng quý iv của ctg ở mứ 2 248 23 tỷ đồng giảm 13 75% so với cùng kỳ     hết năm 2015 ctg lãi ròng 5 697 92 tỷ đồng biến động không đáng kể so với lợi nhuận ròng đạt được trong năm 2014     tải file gốc        ,2016-02-16 11:01:00.000,909,8
470,229427,281499,VIC,Vingroup tính đầu tư dự án nghỉ dưỡng tại Hà Tĩnh,  trong văn bản gửi ubnd tỉnh hà tĩnh và huyện lộc hà mới đây tập đoàn vingroup cho biết doanh nghiệp này mong muốn được đầu tư một tổ hợp nghỉ dưỡng khách sạn tại bãi biển thạch bằng huyện lộc hà  dự kiến dự án này sẽ nằm trên diện tích đất khoảng 10 ha     sau khi nhận được văn bản của tập đoàn vingroup ubnd tỉnh hà tĩnh đã giao cho các sở ngành chức năng nghiên cứu kiểm tra chủ trương đầu tư dự án xây dựng khu khách sạn biệt thự biển tại bãi biển thạch bằng huyện lộc hà nói trên của vingroup     ubnd hà tĩnh cho biết bãi biển này vừa được đưa vào khai thác từ đầu 2015 nằm cách thành phố hà tĩnh khoảng 15km về phía đông bắc     trước đó vào ngày 3/8/2015 vingroup cũng đã khởi công khu phức hợp vincom hà tĩnh ngay trung tâm thành phố hà tĩnh với tổng diện tích gần 60 000m2 bao gồm khách sạn 5 sao cao 36 tầng với quy mô 300 phòng; trung tâm thương mại vincom; 115 biệt thự đơn lập nhà liền kề nhà phố     điều đáng nói hà tĩnh là một trong ba địa phương  cùng với hà nội và tp hcm  được vingroup chọn đầu tư các sản phẩm bất động sản mang thương hiệu vinhomes  riêng huyện lộc hà cũng là quê gốc của chủ tịch vingroup phạm nhật vượng         ,2016-02-17 08:37:00.000,1154,8
471,229580,281654,STB,"STB - Lỗ hợp nhất 521,44 tỷ đồng trong quý IV",  trong quý iv hầu hết các mảng hoạt động của stb đều giảm mạnh  cụ thể như thu nhập từ lãi thuần của stb đạt 913 52 tỷ đồng giảm 27% so với cùng kỳ; lỗ từ hoạt động kinh doanh ngoại hối là 29 44 tỷ đồng trong khi cùng kỳ mảng này đạt 44 tỷ đồng     mảng mua bán chứng khoán đầu tư cũng lỗ 56 8 tỷ đồng quý iv/2014 mảng này mang về 233 6 tỷ đồng và thu nhập từ góp vốn mua cổ phần lỗ 2 65 tỷ đồng thua xa con số gần 14 tỷ đồng ở cùng kỳ năm 2014     khoản lợi nhuận khác đạt 490 tỷ đồng gấp nhiều lần so với con số 13 7 tỷ đồng ở quý iv/2014     chi phí hoạt động trong quý của stb cũng được tiết giảm nhưng không nhiều  đáng nói là chi phí dự phòng rủi ro tín dụng trong quý lên tới 1 1258 63 tỷ đồng trong khi cùng kỳ năm 2014 chỉ có 191 3 tỷ đồng     giảm trừ các chi phí liên quan khác stb lỗ ròng 521 44 tỷ đồng trong quý iv giảm mạnh so với con số 328 56 tỷ đồng ở quý iv/2014     kết thúc năm 2015 lãi ròng của stb chỉ bằng 52% so với năm 2014     tải file gốc        ,2016-02-18 09:45:00.000,975,7
