,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,len,word_len
75,146421,168333,STB,Giao dịch liên quan: STB – Chồng Phó Tổng Giám đốc đăng ký bán 50.160 CP,  Tên người thực hiện giao dịch  Tô Thanh Hoàng    Mã chứng khoán  STB    Số lượng cổ phiếu nắm giữ trước khi giao dich  50 617 CP    Tên của người liên quan tại TCNY đăng ký giao dịch  Quách Thanh Ngọc Thủy    Chức vụ của người có liên quan hiện nay tại TCNY  Phó Tổng Giám đốc    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  Chồng    Số lượng cổ phiếu đăng ký bán  50 610 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  07 CP    Mục đích thực hiện giao dịch  Giải quyết nhu cầu tài chính cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian dự kiến thực hiện giao dịch  từ ngày 6 3 2013 đến ngày 4 4 2013     Giao dịch liên quan  STB – Chồng Phó Tổng Giám đốc đăng ký bán 50 160 CPSTB  ,2013-03-04 08:50:00,749,6
76,146504,168427,SSI,Công bố thông tin: SSI được cấp giấy phép điều chỉnh tăng vốn điều lệ,      CTCP Chứng khoán Sài Gòn  SSI  công bố thông tin về việc điều chỉnh tăng vốn điều lệ     Theo đó kể từ ngày 1 3 2013 vốn điều lệ mới của SSI là 3 537 95 tỷ đồng  Công bố thông tin  SSI được cấp giấy phép điều chỉnh tăng vốn điều lệSSI,2013-03-04 14:25:00,240,5
77,146515,168439,STB,Giao dịch liên quan: STB – Con ông Trầm Bê bán bất thành 30 triệu CP,      Tên người thực hiện giao dịch Trần Trọng Ngân    Mã chứng khoán  STB    Số lượng cổ phiếu nắm giữ trước khi giao dich  48 000 000 CP    Tên của người liên quan tại TCNY đăng ký giao dịch  Trầm Bê    Chức vụ của người có liên quan hiện nay tại TCNY  Phó Chủ tịch HĐQT    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  con    Số lượng cổ phiếu đăng ký bán  30 000 000 CP    Số lượng CP đã bán  0 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  48 000 000 CP    Mục đích thực hiện giao dịch  Cân đối tài chính    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian thực hiện giao dịch  từ ngày 1 2 2013 đến 2 3 2013     Lý do không giao dịch hết số lượng đã đăng ký  Do diễn biến giá không phù hợp  Giao dịch liên quan  STB – Con ông Trầm Bê bán bất thành 30 triệu CPSTB,2013-03-04 15:31:00,822,6
78,146519,168443,VIC,Công bố thông tin: VIC chuyển nhượng vốn điều lệ trong công ty con,      Theo đó VIC chuyển nhượng toàn bố số vốn là 4 050 tỷ đồng tương ứng 100  vốn điều lệ trong Công ty TNHH MTV Dịch vụ Thương mại & Đầu tư Tương Lai     Hội đồng quản trị giao Tổng Giám đốc hoặc Phó Tổng Giám đốc quyết định lựa chọn đối tác nhận chuyển nhượng tiến hành mọi thủ tục pháp lý quyết định giá trị chuyển nhượng và các điểu kiện điều khoản và ký kết hợp đồng chuyển nhượng vốn   Công bố thông tin  VIC chuyển nhượng vốn điều lệ trong công ty conVIC,2013-03-04 15:40:00,462,6
79,146523,168447,VCB,Công bố thông tin: VCB thay đổi ngày tổ chức ĐHCĐ thường niên,      Theo đó VCB sẽ tổ chức Đại hội cổ đông thường niên năm 2013 vào Thứ Năm ngày 25 4 2013 thay vì ngày 6 4 2013 như đã công bố   Công bố thông tin  VCB thay đổi ngày tổ chức ĐHCĐ thường niênVCB,2013-03-04 15:53:00,196,7
80,146676,168600,PNJ,Quyền lợi cổ đông: PNJ - 14/3 GDKHQ tham dự ĐHCĐ thường niên,          Ngày 05 03 2013 Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh đã có thông báo số 187 2013 TB SGDHCM về ngày đăng ký cuối cùng tổ chức Đại hội đồng cổ đông thường niên năm 2013 của Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận  PNJ  như sau         Ngày giao dịch không hưởng quyền   14 03 2013        Ngày đăng ký cuối cùng   18 03 2013        Lý do và mục đích  Tổ chức Đại hội đồng cổ đông thường niên năm 2013        Thời gian thực hiện   Dự kiến trong khoảng thời gian từ ngày 18 04 2013 đến ngày 30 04 2013        Địa điểm thực hiện   Thành phố Hồ Chí Minh        Nội dung Đại hội       Báo cáo tổng kết hoạt động sản xuất kinh doanh năm 2012    Báo cáo hoạt động của Hội đồng quản trị    Báo cáo hoạt động của Ban kiểm soát    Báo cáo tài chính năm 2012 đã kiểm toán    Thông qua kế hoạch phân phối lợi nhuận trích lập các quỹ và chia cổ tức năm 2012    Thông qua chế độ thù lao của Hội đồng quản trị và Ban kiểm soát    Thông qua việc lựa chọn công ty kiểm toán cho năm 2013    Thông qua việc sửa đổi bổ sung Điều lệ tổ chức và hoạt động    Các vấn đề khác     Quyền lợi cổ đông  PNJ 14 3 GDKHQ tham dự ĐHCĐ thường niênPNJ,2013-03-05 16:35:00,1136,7
81,146730,168644,FPT,Công bố thông tin: FPT thay đổi số lượng cổ phiếu quỹ tháng 2/2013,      Theo đó công ty đã mua vào 517 cổ phiếu quỹ của CBCVN nghỉ việc theo điều lệ của công ty     Số cổ phiếu quỹ của FPT chốt đến ngày 28 2 2013 là 80 723 CP và số cổ phiếu có quyền biểu quyết đang lưu hành hiện tại là 273 768 110 CP   Công bố thông tin  FPT thay đổi số lượng cổ phiếu quỹ tháng 2 2013FPT,2013-03-06 09:17:00,307,7
82,146803,168721,STB,Quyền lợi cổ đông: STB - 21/3 GDKHQ tham dự ĐHCĐ thường niên,      Ngày 06 03 2013 Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh đã có thông báo số 205 2013 TB SGDHCM về ngày đăng ký cuối cùng tổ chức Đại hội đồng cổ đông thường niên năm 2013 của Ngân hàng Thương mại cổ phần Sài Gòn Thương Tín  mã CK  STB  như sau     Ngày giao dịch không hưởng quyền   21 03 2013    Ngày đăng ký cuối cùng   25 03 2013    Lý do và mục đích  Tổ chức Đại hội đồng cổ đông thường niên năm 2013    Thời gian thực hiện   Ngày 25 04 2013    Địa điểm thực hiện   Trung tâm Hội nghị White Palace Quận Phú Nhuận TPHCM    Nội dung Đại hội       Báo cáo của ban điều hành về kết quả hoạt động năm 2012 kế hoạch năm 2013    Báo cáo thực hiện nhiệm vụ và quyền hạn được giao của Hội đồng quản trị năm 2012    Báo cáo thực hiện nhiệm vụ và quyền hạn được giao và báo cáo thẩm tra tình hình tài chính năm 2012 của Ban kiểm soát    Bầu bổ sung thành viên Hội đồng quản trị nhiệm kỳ 2011 – 2015    Phương án phân phối lợi nhuận    Các vấn đề khác thuộc thẩm quyền của Đại hội đồng cổ đông    Quyền lợi cổ đông  STB 21 3 GDKHQ tham dự ĐHCĐ thường niênSTB,2013-03-06 16:18:00,1062,7
83,146899,168810,SSI,Công bố thông tin: SSI được chấp thuận tạm hoãn công bố BCTC hợp nhất quý IV/2012,      Trước đó SSI được chấp thuận tạm hoãn công bố báo cáo tài chính hợp nhất quý IV 2012 với lý do chờ số liệu từ nhiều công ty liên kết     Tuy nhiên công ty đã hoàn thành và công bố vào ngày 27 2 2013   Công bố thông tin  SSI được chấp thuận tạm hoãn công bố BCTC hợp nhất quý IV 2012SSI,2013-03-07 11:17:00,291,7
84,147037,168954,CTG,Công bố thông tin: CTG - Nghị quyết Hội đồng quản trị về Tổ chức đại hội cổ đông 2013,  Theo đó Hội đồng quản trị đã thông qua việc tổ chức Đại Hội cổ đông thường niên năm 2013  Cụ thể     Thời gian tổ chức  Dự kiện 13 04 2013     Địa điểm tổ chức  Hội trường lớn Trường Đào tạo và Phát triển nguồn nhân lực Ngân hàng TMCP Công thương Việt Nam Thôn An Trai Xã Vân Canh Huyện Hoài Đức Hà Nội     Xem thông báo chi tiết  Công bố thông tin  CTG Nghị quyết Hội đồng quản trị về Tổ chức đại hội cổ đông 2013CTG,2013-03-08 14:40:00,419,7
85,147100,169020,MSN,Quyền lợi cổ đông: MSN - 20/3 GDKHQ tham dự ĐHCĐ thường niên,      Ngày 08 03 2013 Sở Giao dịch Chứng khoán Tp  HCM đã có thông báo số 222 2013 TB SGDHCM về ngày đăng ký cuối cùng cho việc tổ chức Đại hội đồng cổ đông thường niên năm 2013 của Công ty Cổ phần Tập đoàn Ma San  mã CK  MSN  như sau     Ngày giao dịch không hưởng quyền  20 03 2013    Ngày đăng ký cuối cùng  22 03 2013    Lý do và mục đích  tổ chức Đại hội đồng cổ đông thường niên năm 2013    Thời gian thực hiện  dự kiến trong tháng 04 năm 2013    Địa điểm thực hiện  công ty sẽ thông báo sau   Quyền lợi cổ đông  MSN 20 3 GDKHQ tham dự ĐHCĐ thường niênMSN,2013-03-09 20:42:00,561,7
86,147362,169291,SSI,"Giao dịch bổ sung: SSI – 18/3 giao dịch bổ sung gần 1,2 triệu CP",      Ngày 11 03 2013 Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh đã có thông báo số 241 2013 TB SGDHCM về việc niêm yết và giao dịch cổ phiếu phát hành thêm của Công ty cổ phần Chứng khoán Sài Gòn  mã CK  SSI  như sau     Số lượng  1 183 200 cổ phiếu  Một triệu một trăm tám mươi ba nghìn hai trăm cổ phiếu     Đây là số cổ phiếu phát hành theo chương trình lựa chọn cho người lao động của Công ty cổ phần Chứng khoán Sài Gòn     Tổng giá trị chứng khoán niêm yết  11 832 000 000 đồng  Mười một tỷ tám trăm ba mươi hai triệu đồng     Ngày niêm yết có hiệu lực  12 03 2013    Ngày chính thức giao dịch  18 03 2013  Giao dịch bổ sung  SSI – 18 3 giao dịch bổ sung gần 1 2 triệu CPSSI,2013-03-12 14:01:00,685,6
87,147440,169371,VIC,"Công bố thông tin: VIC – vốn điều lệ twang lên 9.281,45 tỷ đồng",      Theo đó phần vốn điều lệ tăng thêm là 348 33 triệu đồng và tổng số vốn điều lệ sau khi tăng thêm là trên 9 281 45 tỷ đồng     Thời điểm vốn điều lệ thay đổi là ngày 6 3 2013 do phát sinh thêm cổ phần phổ thông để chuyển đổi trái phiếu quốc tế thành cổ phần đợt 1   Công bố thông tin  VIC – vốn điều lệ twang lên 9 281 45 tỷ đồngVIC,2013-03-13 08:27:00,337,7
88,147475,169406,STB,Giao dịch liên quan: STB – Chồng Phó Tổng Giám đốc bán thành công 50.610 CP,      Tên người thực hiện giao dịch  Tô Thanh Hoàng    Mã chứng khoán  STB    Số lượng cổ phiếu nắm giữ trước khi giao dich  50 617 CP    Tên của người liên quan tại TCNY đăng ký giao dịch  Quách Thanh Ngọc Thủy    Chức vụ của người có liên quan hiện nay tại TCNY  Phó Tổng Giám đốc    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  Chồng    Số lượng cổ phiếu đăng ký bán  50 610 CP    Số lượng CP đã bán  50 610 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  07 CP    Mục đích thực hiện giao dịch  Giải quyết nhu cầu tài chính cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian thực hiện giao dịch  Ngày 11 3 2013  Giao dịch liên quan  STB – Chồng Phó Tổng Giám đốc bán thành công 50 610 CPSTB,2013-03-13 09:47:00,756,6
89,147645,169578,CTG,Công bố thông tin: CTG đính chính một số thông tin,      Ngày 30 1 2013 CTG công bố báo cáo quản trị năm 2012 nhưng vẫn sử dụng mẫu cũ để làm báo cáo nên chỉ cung cấp thông tin về các Biên bản họp Hội đồng quản trị thay vì Nghị quyết của Hội đồng quản trị theo quy định hiện hành     Theo đó CTG đính chính các nội dung tại Mục II báo cáo quản trị năm 2012 trong file đính kèm tại đây   Công bố thông tin  CTG đính chính một số thông tinCTG,2013-03-14 08:41:00,389,6
90,148212,170159,STB,Thay đổi nhân sự: STB bầu bổ sung Thành viên HĐQT,      Sau khi bầu bổ sung số lượng Thành viên HĐQT của STB gồm 10 thành viên     Cùng ngày STB cho biết đã chấp thuận đơn xin từ nhiệm chức vụ Thành viên HĐQT của ông Trần Xuân Huy kể từ ngày 16 3 2013     STB sẽ trình Đại hội cổ đông trong phiên họp gần nhất   Thay đổi nhân sự  STB bầu bổ sung Thành viên HĐQTSTB,2013-03-19 14:18:00,314,7
91,148220,170166,SSI,Kế hoạch kinh doanh năm 2013: SSI đưa 03 kế hoạch trình ĐHCĐ thường niên,      Hội đồng quản trị của CTCP Chứng khoán Sài Gòn  SSI  thông qua các kịch bản kế hoạch năm 2013 để trình Đại hội cổ đông thường niên     SSI đưa ra 03 kịch bản trong đó kịch bản tích cực nhất  Index đạt 500 điểm  SSI đạt 510 tỷ đồng lợi nhuận trước thuế     Kịch bản trung bình  Index 450  kế hoạch lợi nhuận trước thuế 490 tỷ đồng và kịch bản thận trọng  Index 400  thì mức lãi trước thuế là 450 tỷ đồng     HĐQT cũng trình cổ đông sửa đổi điều lệ công ty trong đó vốn điều lệ thay đổi từ 3 526 tỷ đồng lên 3 538 tỷ đồng     Chi tiết nghị quyết Hội đồng quản trị   Kế hoạch kinh doanh năm 2013  SSI đưa 03 kế hoạch trình ĐHCĐ thường niênSSI,2013-03-19 14:32:00,645,7
92,148224,170171,VIC,Công bố thông tin: VIC thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,      Sau khi thay đổi giấy đăng ký kinh doanh lần thứ 35 số cổ phiếu có quyền biểu quyết của VIC tăng lên thành 928 145 048 CP   Công bố thông tin  VIC thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hànhVIC,2013-03-19 14:46:00,216,7
93,148467,170419,FPT,Công bố thông tin: FPT dự kiến trả cổ tức năm 2012 tỷ lệ 20%,      Công ty cổ phần FPT  FPT  công bố nghị quyết Hội đồng quản trị thông qua các nội dung trình Đại hội cổ đông thường niên năm 2013     Theo đó FPT sẽ trình cổ đông thông qua đề xuất ông Trương Gia Bình Chủ tịch HĐQT kiêm nhiệm chức danh Tổng Giám đốc Điều hành năm 2013     Về phân phối lợi nhuận năm 2013  FPT trình cổ đông phương án trả cổ tức bằng tiền mặt tổng cộng cho cả năm 2012 là 20   2 000 đồng cổ phiếu      Ngoài ra cổ tức năm 2013 dự kiến giữ nguyên tỷ lệ 20  và được trả bằng tiền mặt  Mức chia cổ tức bằng tiền mặt của cả năm 2013 sẽ do Đại hội Đồng cổ đông thường niên năm 2014 quyết định     FPT sẽ xin ý kiến cổ đông về phương án phát hành cổ phần cho nhân viên có thành tích đóng góp trong năm 2012  Cổ phần sẽ bị hạn chế chuyển nhượng trong vòng 3 năm  Số lượng phát hành không quá 0 5  vốn điều lệ     Đại hội cổ đông sẽ được tổ chức vào ngày 6 4 tại khách sạn Daewoo Hà Nội     Chi tiết nghị quyết Hội đồng quản trị tại đây  Công bố thông tin  FPT dự kiến trả cổ tức năm 2012 tỷ lệ 20 FPT,2013-03-21 10:58:00,1014,6
94,148709,170680,FPT,Kết quả kinh doanh: FPT lãi 270 tỷ đồng trong 2 tháng đầu năm,  Theo thông tin từ Công ty Cổ phần FPT   FPT  trong 2 tháng đầu năm doanh thu của tập đoàn vượt 5  kế hoạch 2 tháng     Lợi nhuận trước thuế 2 tháng đầu năm đạt 326 tỷ đồng hoàn thành kế hoạch 2 tháng đề ra  Lợi nhuận sau thuế đạt 270 tỷ đồng riêng lợi nhuận sau thuế dành cho cổ đông công ty mẹ đạt 195 tỷ đồng     Ngày 6 4 tới FPT sẽ tổ chức Đại hội cổ đông thường niên năm 2013 tại khách sạn Daewoo Hà Nội  HĐQT công ty dự kiến trình cổ đông phương án trả cổ tức bằng tiền mặt năm 2012 là 20   2 000 đồng cổ phiếu   Năm 2013 FPT dự kiến trả cổ tức bằng năm 2012   Kết quả kinh doanh  FPT lãi 270 tỷ đồng trong 2 tháng đầu nămFPT,2013-03-22 21:41:00,632,6
95,148730,170701,FPT,Công bố thông tin: FPT mời họp ĐHCĐ thường nien,      Theo đó FPT sẽ tổ chức Đại hội cổ đông thường niên năm 2013 vào 8 00 Thứ Bảy ngày 06 tháng 04 năm 2013     Địa điểm  Hội trường lớn Tầng 1 Khách sạn Daewoo Số 360 Kim Mã Ngọc Khánh Ba Đình Hà Nội     Chi tiết nội dung họp Đại hội cổ đông thường niên năm 2012 trong file đính kèm tại đây   Công bố thông tin  FPT mời họp ĐHCĐ thường nienFPT,2013-03-25 01:06:00,345,7
96,148734,170705,CTG,Công bố thông tin: CTG giao dịch bán cổ phần cho BTMU,      Theo đó CTG sẽ chào bán 644 389 811 cổ phần cho BTMU với mức giá là 24 00 dồng CP   Công bố thông tin  CTG giao dịch bán cổ phần cho BTMUCTG,2013-03-25 01:14:00,146,7
97,148894,170861,VIC,Chứng khoán Mỹ: VIC công bố báo cáo thường niên,      Toàn văn báo cáo thường niên năm 2012 của VIC được đăng tải trong file đính kèm tại đây   Chứng khoán Mỹ  VIC công bố báo cáo thường niênVIC,2013-03-25 15:05:00,146,7
98,148904,170873,PNJ,Công bố thông tin: PNJ thông qua ký hợp đồng với người có liên quan Thành viên HĐQT,      Theo đó CTCP Trang trí nội thất Không gian vàng là đơn vị trang trí nội thất cho văng phòng hệ thống sản xuất – kinh doanh năm 2013     CTCP Địa ốc Đông Á sẽ cải tạo sửa chữa trang trí nội thất văn phòng nhà xưởng nhà kho hệ thống kinh doanh thương mại năm 2013   Công bố thông tin  PNJ thông qua ký hợp đồng với người có liên quan Thành viên HĐQTPNJ,2013-03-25 15:35:00,356,7
99,149122,171092,SSI,Giao dịch cổ đông lớn: SSI – Wareham Group Limited đã mua 200.000 CP,      Tên người tổ chức thực hiện giao dịch  Wareham Group Limited    Mã chứng khoán  SSI    Số lượng cổ phiếu nắm giữ trước khi giao dich  2 282 450 CP tỷ lệ 2 36     Số lượng CP đã mua  200 000 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  2 482 450 CP tỷ lệ 2 42     Lý do thay đổi sở hữu  Tăng tỷ lệ nắm giữ    Ngày giao dịch làm thay đổi tỷ lệ sở hữu  22 3 2013  Giao dịch cổ đông lớn  SSI – Wareham Group Limited đã mua 200 000 CPSSI,2013-03-27 08:21:00,454,7
100,149637,171615,CTG,Công bố thông tin: CTG công bố BCTN năm 2012,      Theo đó toàn văn báo cáo thường niên của Ngân hàng được đăng tải trong đường link website  http          Công bố thông tin  CTG công bố BCTN năm 2012CTG,2013-04-01 08:57:00,158,7
101,149704,171681,VIC,"Giao dịch cổ đông lớn: VIC – Tập đoàn Đầu tư Việt Nam bán gần 4,04 triệu CP",      Tên người tổ chức thực hiện giao dịch  CTCP Tập đoàn Đầu tư Việt Nam    Mã chứng khoán  VIC    Số lượng cổ phiếu nắm giữ trước khi giao dich  125 186 722 CP tỷ lệ 13 49     Tên của người liên quan tại TCNY đăng ký giao dịch  PHạm Nhật Vượng    Chức vụ của người có liên quan hiện nay tại TCNY  Chủ tịch HĐQT    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  Cổ đông của Tập đoàn đầu tư Việt Nam    Số lượng cổ phiếu đăng ký bán  5 000 000 CP    Số lượng CP đã bán  4 039 820 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  121 156 902 CP chiếm 13 05     Mục đích thực hiện giao dịch  giảm tỷ lệ sở hữu    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian thực hiện giao dịch  từ ngày 1 3 2013 đến ngày 29 3 2013     Lý do không giao dịch hết số lượng đã đăng ký  Do diễn biến giá không phù hợp  Giao dịch cổ đông lớn  VIC – Tập đoàn Đầu tư Việt Nam bán gần 4 04 triệu CPVIC,2013-04-01 14:04:00,930,6
102,149726,171704,VIC,Hoạt động DN: VIC thành lập công ty con,      Theo đó VIC góp 4 tỷ đồng thành lập Công ty TNHH Vincom Center Bà Triệu và cử bà Mai Hương Nội – Thành viên HĐQT kiêm Phó Tổng Giám đốc là người đại diện theo ủy quyền quản lý phần vốn   Hoạt động DN  VIC thành lập công ty conVIC,2013-04-01 15:13:00,235,6
103,149993,171959,STB,Công bố thông tin: STB – Anh Phó Chủ tịch HĐQT chậm báo cáo kết quả giao dịch,  Cụ thể ông Trần Xuân Hiệp anh trai ông Trần Xuân Huy đã báo cáo kết quả giao dịch ngày 02 04 2013 chậm trễ so với quy định     Công bố thông tin  STB – Anh Phó Chủ tịch HĐQT chậm báo cáo kết quả giao dịchSTB  ,2013-04-02 17:02:00.000,211,7
104,150005,171969,STB,Giao dịch liên quan: STB – Anh Phó Chủ tịch đăng ký bán 29.436 CP,  Tên người thực hiện giao dịch  Trần Xuân Hiệp    Mã chứng khoán  STB    Chức vụ hiện nay tại tổ chức niêm yết  phó phòng kỹ thuật hạ tầng    Số lượng cổ phiếu nắm giữ trước khi giao dich  30 133 CP    Tên của người liên quan tại TCNY đăng ký giao dịch  Trần Xuân Huy    Chức vụ của người có liên quan hiện nay tại TCNY  Phó Chủ tịch hội đồng quản trị    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  Anh ruột    Số lượng cổ phiếu đăng ký bán  29 436 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  697 CP    Mục đích thực hiện giao dịch  Nhu cầu tài chính cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian dự kiến thực hiện giao dịch  từ ngày 5 4 2013 đến ngày 4 5 2013     Giao dịch liên quan  STB – Anh Phó phòng kỹ thuật đăng ký bán 29 436 CPSTB  ,2013-04-02 17:21:00.000,815,6
105,150006,171970,STB,Giao dịch liên quan: STB – Anh phó Chủ tịch HĐQT đã bán 30.000 CP,  Tên người thực hiện giao dịch  Trần Xuân Hiệp    Mã chứng khoán  STB    Chức vụ hiện nay tại tổ chức niêm yết  phó phòng kỹ thuật hạ tầng    Số lượng tỷ lệ cổ phiếu nắm giữ trước khi giao dịch  60 133 cp    Tên người có liên quan tại tổ chức niêm yết  Trần Xuân Huy    Chức vụ của người có liên quan hiện nay tại tổ chức niêm yết  Phó Chủ tịch HĐQT    Quan hệ của người tổ chức thực hiện giao dịch với cổ đông nội bộ  Anh ruột    Số lượng CP đăng ký bán  59 436 CP    Số lượng CP đã bán  30 000 CP    Số lượng tỷ lệ cổ phiếu nắm giữ sau khi thực hiện giao dịch  30 133 CP    Mục đích thực hiện giao dịch  Nhu cầu tài chính cá nhân    Phương thức giao dịch  Khớp lệnh và thỏa thuận    Thời gian thực hiện giao dịch  từ ngày 20 2 2013 đến ngày 21 3 2013    Lý do không giao dịch hết số lượng đã đăng ký  Do diễn biến giá không phù hợp    Giao dịch liên quan  STB – Anh phó phòng kỹ thuật hạ tầng đã bán 30 000 CPSTB  ,2013-04-02 17:23:00.000,917,6
106,150007,171971,STB,Giao dịch liên quan: STB – Em phó phòng kỹ thuật hạ tầng đăng ký bán 18.000 CP,      Tên người thực hiện giao dịch  Trần Bích Hảo    Mã chứng khoán  STB    Số lượng cổ phiếu nắm giữ trước khi giao dich  18 345 CP    Tên của người liên quan tại TCNY đăng ký giao dịch  Trần Xuân Huy    Chức vụ của người có liên quan hiện nay tại TCNY  phó phòng kỹ thuật hạ tầng    Quan hệ của người tổ chức hiện giao dịch với người có liên quan  Anh ruột    Số lượng cổ phiếu đăng ký bán  18 000 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  345 CP    Mục đích thực hiện giao dịch  Nhu cầu tài chính cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh và thỏa thuận    Thời gian dự kiến thực hiện giao dịch  từ ngày 5 4 2013 đến ngày 4 5 2013   Giao dịch liên quan  STB – Em phó phòng kỹ thuật hạ tầng đăng ký bán 18 000 CPSTB,2013-04-02 17:24:00.000,748,6
107,150067,172046,FPT,Công bố thông tin: FPT  công bố báo cáo thường niên năm 2012,      Theo đó toàn văn báo cáo thường niên của FPT được đăng tải tại    Công bố thông tin  FPT công bố báo cáo thường niên năm 2012FPT,2013-04-03 10:25:00.000,134,7
108,150099,172080,FPT,Công bố thông tin: FPT thay đổi số lượng cổ phiếu quỹ trong tháng 3/2013,      Theo đó trong tháng 3 2013 công ty đã mua thêm 467 cổ phiếu của CBCNV nghỉ việc theo điều lệ để làm cổ phiếu quỹ     Sau khi mua số cổ phiếu có quyền biểu quyết đang lưu hành của FPT là 273 767 643 cổ phiếu   Công bố thông tin  FPT thay đổi số lượng cổ phiếu quỹ trong tháng 3 2013FPT,2013-04-03 13:46:00.000,290,7
109,150206,172197,PNJ,Thay đổi nhân sự: PNJ thay đổi Thành viên HĐQT,      Theo đó Công ty miễn nhiệm ông Ho An T  Andy Ho  ra khỏi chức vụ Ủy viên HĐQT và bổ nhiệm bà Nguyễn Thị Hương Giang thay thế tạm thời do ông Andy Ho có đơn xin từ nhiệm   Thay đổi nhân sự  PNJ thay đổi Thành viên HĐQTPNJ,2013-04-04 08:32:00.000,226,7
110,150729,172674,FPT,Đại hội cổ đông năm 2013: Dự kiến trước tháng 6 FPT có Tổng giám đốc mới,      Sáng ngày 6 4 2013 Đại hội cổ đông thường niên năm 2013 của CTCP FPT đã diễn ra suôn sẻ các nội dung trình đại hội đều được thông qua         Chủ tịch Trương Gia Bình được thông qua việc kiêm nhiệm vị trí Tổng giám đốc  Tuy vậy ông Bình cũng cho biết trước tháng 6 tới sẽ đề xuất nhân sự mới vào vị trí này  Song song với đó tập đoàn sẽ tiếp tục đào tạo đội ngũ kế cận         Một trong những nội dung được nhiều cổ đông quan tâm là vấn đề sáp nhập FPT Telecom vào FPT như đã làm với 3 công ty thành viên trước đó  Lãnh đạo FPT cho biết là vẫn đang thương thảo với SCIC và chưa thể công bố các nội dung         Về đầu tư phát triển hệ thống bán lẻ tập đoàn dự kiến sẽ phát triển lên đến 150 cửa hàng bán lẻ FPT Shop  Năm 2012 đã có 50 cửa hàng và năm nay dự kiến phát triển tiếp 50 60 cửa hàng nữa  Năm nay thì bộ phận này vẫn lỗ do đang trong quá trình đầu tư  Năm 2014 2015 lợi nhuận có thể bù lỗ cho các năm trước         Năm ngoái FPT đã mở thêm hệ cao đẳng và ông Trương Gia Bình cho biết  hệ cao đẳng đã đóng góp tới 1 3 doanh thu của mảng giáo dục  Nguyên TGĐ Nguyễn Thành Nam đang tập trung phát triển việc quốc tế hóa mảng giáo dục của FPT bao gồm việc thu hút sinh viên quốc tế về theo học tại Đại học FPT         Một trong những vấn đề mà các cổ đông tổ chức quan tâm là việc cổ phiếu FPT bị thị trường đáng giá thấp trong vài năm qua thể hiện ở việc hệ số giá trên thu nhập  P E  chỉ vào khoảng hơn 6 lần         Đại diện một quỹ đầu tư nêu khuyến nghị công ty nên niêm yết cổ phiếu ở nước ngoài để tăng thêm thanh khoản         CFO Nguyễn Thế Phương cho biết ước lợi nhuận quý 1 xấp xỉ quý 1 2012 đạt 560 – 600 tỷ đồng  Tới thời điểm này Ban điều hành tự tin đánh giá sẽ đạt mục tiêu lợi nhuận 2013 với mục tiêu 26 926 tỷ đồng doanh thu tăng 6  và kế hoạch lợi nhuận trước thuế là 2 646 tỷ đồng tăng 10          Tại đại hội FPT đã giới thiệu một con robot thông minh ứng dụng nhiều công nghệ mà tập đoàn đang phát triển         Nghị quyết Đại hội cổ đông thường niên năm 2013   Đại hội cổ đông năm 2013  Dự kiến trước tháng 6 FPT có Tổng giám đốc mớiFPT,2013-04-08 17:05:00.000,2072,7
111,150856,172827,FPT,Công bố thông tin: FPT công bố biên bản họp ĐHCĐ thường niên,      Theo đó toàn văn biên bản họp được đăng tải trong file đính kèm tại đây   Công bố thông tin  FPT công bố biên bản họp ĐHCĐ thường niênFPT,2013-04-09 14:39:00.000,143,7
