,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
6226,6229,21419,PNJ,PNJ: Giải trình chênh lệch sau kiểm toán,download file  pnjgiai trinh chenh lech sau kiem toanpdf,2009-04-02 10:35:00,PNJ
6655,6658,21846,PNJ,PNJ: Bổ sung mục đích chốt danh sách cổ đông,điều chỉnh giấy chứng nhận đăng ký kinh doanh với ngành nghề kinh doanh bổ sung ủy quyền hội đồng quản trị chỉnh sửa nội dung đăng ký kinh doanh bổ sung theo yêu cầu của sở kế hoạch và đầu tư thành phố hồ chí minh nếu có,2009-04-09 17:05:00,PNJ
8029,8032,23215,PNJ,PNJ: Báo cáo tài chính Quý I/2009,download file  pnjrar,2009-04-28 10:48:00,PNJ
8799,8802,23983,PNJ,PNJ: Báo cáo thường niên năm 2008,download file  pnjbctnrar,2009-05-08 14:10:00,PNJ
10802,10805,25934,PNJ,PNJ: Giao dịch cổ phiếu của người có liên quan với cổ đông nội bộ,tên người thực hiện giao dịch đặng phước cường mã chứng khoán pnj tên người có liên quan tại tổ chức niêm yết đặng phước dừa chức vụ hiện nay của người có liên quan tại tổ chức niêm yết thành viên hội đồng quản trị quan hệ của người thực hiện giao dịch với cổ đông nội bộ con số lượng cổ phiếu đang nắm giữ  cp số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch cp mục đích giao dịch đáp ứng nhu cầu tài chính cá nhân thời gian dự kiến thực hiện giao dịch từ ngày  đến ngày  theo hsxvn,2009-06-08 17:56:00,PNJ
11196,11199,26330,PNJ,PNJ: Kết quả hoạt động kinh doanh 4 tháng đầu năm 2009,download file  pnjbcthangjpg,2009-06-15 11:53:00,PNJ
11207,11210,26343,PNJ,PNJ: Doanh thu 5 tháng đầu năm đạt 5.853 tỷ đồng,doanh thu đạt tháng đạt  tỷ đồng bằng  kế hoạch năm lợi nhuận hợp nhất đạt  tỷ đồng hoàn thành  kế hoạch năm lợi nhuận sau thuế tháng đạt  tỷ đồng hòan thành  kế hoạch năm bà cao thị ngọc dung chủ tịch hđqt kiêm tgđ của pnj cho biết với tốc độ tăng trưởng như hiện nay khả năng pnj vượt kế hoạch lợi nhuận khoảng  là trong tầm tay trong tháng  pnj tiến hành lấy ý kiến các cổ đông về kế hoạch chia cổ tức của năm với mức chi trả  trong đó thực hiện chi trả cổ tức đợt dự kiến vào tháng  là  bằng tiền mặt ngoài ra công ty cũng lấy ý kiến cổ đông về việc tăng vđl của pnj ngay trong đầu quý năm từ tỷ đồng lên tỷ đồng trên cơ sở chia cổ phiếu thưởng từ một phần nguồn thặng dư vốn tỷ đồng của pnj theo tỷ lệ  trên sàn giá của pnj đang trong đợt điều chỉnh sau khi tăng một mạch từ  đồng lên  đồngcp đóng cửa phiên hôm nay cổ phiếu này giảm  đồng xuống còn  đồngcp thanh huyền,2009-06-15 15:14:00,PNJ
11370,11373,26502,PNJ,PNJ: Ngày chốt danh sách xin ý kiến cổ đông bằng văn bản,ngày giao dịch không hưởng quyền  ngày đăng ký cuối cùng  mục đích lấy ý kiến cổ đông bằng văn bản về việc kế hoạch chi trả cổ tức năm dự kiến vốn điều lệ và tạm ứng cổ tức bằng tiền mặt đợt năm mệnh giá tăng vốn điều lệ từ tỷ lên tỷ đồng từ nguồn thặng dư vốn theo tỷ lệ  tức cổ phần được thưởng cổ phần thời gian thực hiện dự kiến đầu quý  thời gian thực hiện từ ngày  đến ngày  chi nhánh trung tâm lưu ký chứng khoán tphcm sẽ tạm ngừng nhận lưu ký chứng khoán pnj vào những ngày  theo hsxvn,2009-06-17 14:24:00,PNJ
11931,11934,27053,PNJ,PNJ: Bổ sung mục đích chốt danh sách cổ đông,thành lập công ty trách nhiệm hữu hạn một thành viên về thương mại – dịch vụ dựa trên sự phát triển của nhãn hàng cao fine jewellery sản phẩm thời trang và phát triển trung tâm bán hàng phục vụ khách du lịch theo hsxvn,2009-06-29 15:02:00,PNJ
12977,12980,28071,PNJ,PNJ đạt doanh số hơn 6.700 tỷ đồng trong 6 tháng,cụ thể tháng đầu năm pnj đạt tổng doanh thu hợp nhất  tỷ đồng bằng  kế hoạch năm lợi nhuận trước thuế hợp nhất đạt  tỷ đồng bằng  kế hoạch năm và nhờ đó mức lợi nhuận sau thuế ước tính đạt  tỷ đồng đạt  kế hoạch năm theo ban lãnh đạo pnj cho biết các tháng đầu năm nhờ giá vàng biến động thất thường và giữ ở mức khá cao đã giúp doanh thu kinh doanh vàng miếng của công ty tăng vọt đây là mảng có doanh số lớn an toàn nhưng tỷ suất sinh lợi nhỏ vì vậy dù doanh số tăng rất cao nhưng mức tăng về lợi nhuận không quá lớn để gia tăng lợi nhuận bà cao thị ngọc dung – chủ tịch hđqt kiêm tổng giám đốc pnj dự kiến sẽ đẩy mạnh hệ thống phân phối trên toàn quốc và gia tăng mạnh mảng kinh doanh vàng nữ trang của mình trong tháng tới công ty này đang chuẩn bị thành lập công ty thời trang trên cơ sở tách nhãn hiệu trang sức cao cấp cao fine jewellery của pnj cùng với phát triển kinh doanh thêm một số ngành hàng thời trang khác được biết pnj vừa tiến hành lấy ý kiến cổ đông về kế hoạch chia cổ tức và tăng vốn điều lệ năm  mức cổ tức dự kiến chi trả là  và đợt là  bằng tiền mặt trong khi đó vốn điều lệ tỷ đồng của pnj ngay trong đầu quý sẽ tăng lên tỷ đồng trên cơ sở chia cổ phiếu thưởng từ một phần nguồn thặng dư vốn theo tỷ lệ  download file  pnjthongcaobaochikqkdthangjpg,2009-07-21 10:17:00,PNJ
13010,13013,28127,PNJ,PNJ: Công bố kết quả kinh doanh 6 tháng đầu năm 2009,download file  pnjthongcaobaochikqkdthangjpg,2009-07-21 15:01:00,PNJ
13214,13218,28296,PNJ,PNJ: Con Thành viên HĐQT bán xong 25.600 cổ phiếu,tên người đăng ký giao dịch đặng phước cường mã chứng khoán giao dịch pnj tên của người có liên quan tại tổ chức niêm yết đặng phước dừa chức vụ của người có liên quan tại tổ chức niêm yết thành viên hội đồng quản trị quan hệ của người thực hiện giao dịch với người có liên quan con số lượng cổ phiếu của người có liên quan đang nắm giữ  cp chiếm tỷ lệ  số lượng cổ phiếu của người đăng ký giao dịch trước khi giao dịch  cp chiếm tỷ lệ  số lượng cổ phiếu đăng ký bán  cp số lượng cổ phiếu đã bán  cp số lượng cổ phiếu nắm giữ sau khi giao dịch cp thời gian thực hiện giao dịch ngày ,2009-07-23 17:06:00,PNJ
13612,13616,28708,PNJ,PNJ: Báo cáo kết quả kinh doanh Quý II/2009,download file  pnjquyet toan quy nam hop nhat  ket qua kinh doanhpdf,2009-07-28 17:43:00,PNJ
13927,13931,29017,PNJ,PNJ: Báo cáo tài chính hợp nhất Quý II/2009,download file  pnjbcq hop nhat tru kqkd file suarar,2009-07-31 10:43:00,PNJ
14103,14107,29186,PNJ,PNJ: Sẽ phát hành cổ phiếu thưởng tăng vốn điều lệ lên 400 tỷ đồng,công ty phát hành cổ phiếu thưởng theo tỷ lệ  tức cổ phần được thưởng cổ phần từ nguồn thặng dư vốn theo phương án phát hành trình đại hội cổ đông tại công văn số cvhđqtcty ngày  hđqt cũng thông qua kế hoạch chi trả cổ tức năm  dự kiến vốn điều lệ và tạm ứng cổ tức bằng tiền đợt năm là mệnh giá download file  pnjnqdhdcdlanthurar,2009-08-03 17:11:00,PNJ
14224,14228,29307,PNJ,PNJ: Ngày 12/8 không hưởng quyền nhận cổ tức đợt 1/2009 bằng tiền tỷ lệ 15%,ngày giao dịch không hưởng quyền là  mục đích công ty sử dụng danh sách cổ đông để tạm ứng cổ tức đợt năm bằng tiền với tỷ lệ thực hiện là cp  cổ phiếu được nhận  đồng thời gian thực hiện là  đối với chứng khoán lưu ký người sở hữu làm thủ tục nhận cổ tức tại tvlk nơi mở tài khoản lưu ký đối với chứng khoán chưa lưu ký người sở hữu nhận cổ tức tại công ty ttlk tạm ngừng nhận lưu ký chứng khoán pnj ngày   và ,2009-08-05 10:01:00,PNJ
15503,15507,30556,PNJ,PNJ: 28/8 không hưởng quyền nhận cổ phiếu thưởng với tỷ lệ 3:1,ngày giao dịch không hưởng quyền là  trường hợp bán thỏa thuận với khối lượng từ  cổ phiếu trở lên vào các ngày   thì người bán sẽ không được hưởng quyền mục đích công ty sử dụng danh sách cổ đông để phát hành  cổ phiếu thưởng cho cổ đông hiện hữu với tỷ lệ thực hiện là  vào ngày chốt danh sách mỗi cổ đông sở hữu quyền nhận cổ phiếu thưởng sẽ được nhận cổ phiếu mới số cổ phiếu phát hành thêm do thưởng cổ phiếu sẽ được làm tròn xuống đến hàng đơn vị phần lẻ thập phân sẽ được công ty mua lại làm cổ phiếu quỹ với giá  đồngcổ phiếu quyền nhận cổ phiếu thưởng không được phép chuyển nhượng cổ phiếu phát hành từ cổ phiếu thưởng không bị hạn chế chuyển nhượng đối với chứng khoán lưu ký người sở hữu làm thủ tục nhận cổ phiếu thưởng tại các tvlk nơi mở tài khoản lưu ký đối với chứng khoán chưa lưu ký người sở hữu làm thủ tục nhận cổ phiếu thưởng tại công ty chi nhánh trung tâm lưu ký chứng khoán tại tp hcm sẽ tạm ngừng nhận lưu ký chứng khoán pnj vào những ngày   ,2009-08-20 17:17:00,PNJ
15854,15858,30900,PNJ,PNJ: Báo cáo tài chính hợp nhất 6 tháng đầu năm 2009,download file  pnjbc soat xet hop nhat tphu nhuan partpdf,2009-08-25 16:44:00,PNJ
18365,18374,33384,PNJ,PNJ: Bổ xung ngành nghề kinh doanh,theo nghị quyết đhđcđ của pnj cho biết công ty điều chỉnh giấy chứng nhận đăng ký kinh doanh bổ sung các ngành nghề như  xuất khẩu nhập khẩu vàng trang sức hàng mỹ nghệ bằng vàng bạc kim cương đá quý và các kim loại quý khác  gia công mua bán trang sức bằng vàng bạc kim loại quý khác  dịch vụ cầm đồ  mua bán máy móc thiết bị kim hoàn  mua bán sửa chữa xe ô  tô xe gắn máy và thiết bị phụ tùng công ty ủy quyền cho hđqt chỉnh sửa nội dung đăng ký kinh doanh download file  pnjnqdhdcdpdf,2009-09-28 16:35:00,PNJ
18635,18644,33646,PNJ,"PNJ: Lãi gần 200 tỷ đồng sau 9 tháng, hoàn thành 92,35% kế hoạch",pnj cho biết trong tháng vừa qua mặc dù tình hình kinh tế thế giới nói chung và việt nam nói riêng còn phải đối mặt với khó khăn từ cuộc khủng hoảng tài chính toàn cầu tuy nhiên kết quả kinh doanh của công ty vẫn giữ được đà tăng trưởng bền vững theo đó tổng doanh thu hợp nhất tháng qua pnj đạt  tỷ đồng tăng đến  so với năm và đạt vượt  kế hoạch năm  lợi nhuận trước thuế hợp nhất đạt gần tỷ đồng tăng  và hoàn thành   kế hoạch năm lợi nhuận sau thuế là  tỷ đồng tăng  so với cùng kỳ và bằng  kế hoạch chỉ tính riêng công ty pnj  lợi nhuận trước thuế đã chiếm đến tỷ đồng hoàn thành  kế hoạch năm và lợi nhuận sau thuế cũng chiếm tỷ đồng  kế hoạch năm ngày ngày  vừa qua pnj đã thực hiện chốt danh sách cổ đông để phát hành triệu cổ phiếu thưởng theo tỷ lệ  cho cổ đông hiện hữu nhằm tăng vốn điều lệ từ tỷ đồng lên tỷ đồng ngày dự kiến giao dịch cổ phiếu phát hành thêm của pnj là  ngoài ra pnj còn cho biết trong quý này công ty sẽ ra mắt công ty con cao với vốn điều lệ tỷ đồng với các hoạt động chính là kinh doanh trang sức và các sản phẩm thời trang cao cấp cao cấp mang thương hiệu cao fine jewellery,2009-10-01 10:53:00,PNJ
19155,19167,34155,PNJ,PNJ: Thay đổi giấy chứng nhận đăng ký kinh doanh và mẫu con dấu mới,download file  pnjthongbaothaydoigiaycndkkdvadangkymaudaupdf,2009-10-07 16:46:00,PNJ
19843,19858,34821,PNJ,PNJ: Niêm yết và giao dịch cổ phiếu phát hành thêm,loại chứng khoán cổ phiếu phổ thông mệnh giá  đồng số lượng  cổ phiếu chín triệu chín trăm chín mươi chín ngàn chín trăm hai mươi mốt cổ phiếu đây là số cổ phiếu phát hành cho cổ đông hiện hữu theo thông báo số tbsgdhcm ngày  tổng giá trị chứng khoán niêm yết  đồng chín mươi chín tỷ chín trăm chín mươi chín triệu hai trăm mười ngàn đồng ngày niêm yết có hiệu lực  ngày chính thức giao dịch ,2009-10-14 17:14:00,PNJ
19854,19869,34833,PNJ,"PNJ: Lợi nhuận 9 tháng đạt 95,67% kế hoạch năm ",theo tin công bố từ ctcp vàng bạc đá quý phú nhuận  pnj  lợi nhuận trước thuế hợp nhất tháng đạt  tỷ đồng tăng  so với cùng kỳ năm và hoàn thành  kế hoạch năm tổng doanh thu hợp nhất tháng đạt  tỷ đồng tăng  so với năm  đạt  kế hoạch năm  lợi nhuận trước thuế hợp nhất là  tỷ đồng tăng  so với năm và đạt   kế hoạch năm lợi nhuận sau thuế hợp nhất là  tỷ đồng tăng  so với năm và đạt  kế hoạch năm chỉ tính riêng công ty pnj  lợi nhuận trước thuế là tỷ đồng tăng  so với năm và đạt  kế hoạch năm  lợi nhuận sau thuế là tỷ đồng tăng  so với năm  đạt  kế hoạch năm theo kế hoạch trong những tháng cuối năm  pnj tiếp tục mở rộng đầu tư nâng cấp hệ thống phân phối cửa hàng trên cả nước hướng tới số lượng trên cửa hàng vào cuối năm trong quý  pnj sẽ ra mắt công ty tnhh một thành viên thời trang cao tên tiếng anh cao fashion company limited trên cơ sở tách nhãn hiệu cao fine jewellery trong quý iii pnj đã phát hành triệu cổ phiếu thưởng theo tỷ lệ  cho cổ đông hiện hữu để tăng vốn điều lệ từ tỷ đồng lên tỷ đồng ngày dự kiến giao dịch cổ phiếu phát hành thêm của pnj là ,2009-10-14 17:30:00,PNJ
