,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
200559,200660,222763,MWG,MWG- Thành viên BKS mua bất thành 2.000 CP,tên người thực hiện giao dịch hoàng xuân th ắ ng mã chứng khoán mwg chức vụ hiện nay tại tổ chức niêm yết thành viên bks số lượng tỷ lệ cổ phiếu nắm giữ trước khi giao dịch  cp tỷ lệ  số lượng cp đăng ký mua   cp số lượng cp đã mua cp số lượng tỷ lệ cổ phiếu nắm giữ sau khi thực hiện giao dịch  cp tỷ lệ  lý do không thực hiện giao dịchkhông thuận lợi cho việc đầu tư tại thời điểm đăng ký giao dịch thời gian thực hiện giao dịch từ ngày đến ngày ,2014-08-18 13:46:00,MWG
200560,200661,222765,MWG,MWG- Chủ tịch HĐQT đã mua 131.910 CP,tên người thực hiện giao dịch nguyễn đức tài mã chứng khoán mwg chức vụ hiện nay tại tổ chức niêm yết chủ tịch hđqt số lượng tỷ lệ cổ phiếu nắm giữ trước khi giao dịch  cp tỷ lệ  số lượng cp đăng ký mua  cp số lượng cp đã mua  cp số lượng tỷ lệ cổ phiếu nắm giữ sau khi thực hiện giao dịch  cp tỷ lệ  lý do không thực hiện hết giao dịchgiá cao hơn kỳ vọng phương thức giao dịch khớp lệnh qua sàn thời gian thực hiện giao dịch từ ngày đến ngày ,2014-08-18 13:50:00,MWG
200645,200746,222843,MWG,MWG- Em trai trưởng BK đã  bán 3.000 CP,tên người thực hiện giao dịch trần huy thanh đại mã chứng khoán mwg tên và chức vụ hiện nay của người có liên quan tại tổ chức niêm yết trần huy thanh tùng trưởng bks số lượng cp người có liên quan nclq đang nắm giữ  cp tỷ lệ  mối quan hệ của cá nhân thực hiện giao dịch và nclq em trai anh trai số lượng tỷ lệ cổ phiếu nắm giữ trước khi giao dịch  cp tỷ lệ  số lượng cp đăng ký bán cp số lượng cp đã bán  cp số lượng tỷ lệ cổ phiếu dự định nắm giữ sau khi thực hiện giao dịch  cp tỷ lệ  mục đích thực hiện giao dịch nhu cầu tài chính cá nhân phương thức giao dịch khớp lệnh thời gian dự kiến thực hiện giao dịch từ ngày  đến ngày ,2014-08-19 09:28:00,MWG
200792,200893,223000,MWG,MWG- Anh trai trưởng BKS đăng ký bán 2.300 CP từ 21/8,tên cá nhân thực hiện giao dịch trần huy đông mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết trần huy thanh tùng trưởng bks số lượng cp mà nclq hiện đang nắm giữ  cp tỷ lệ  mối quan hệ giữa cá nhân giao dịch và nclq anh trai em trai số lượng cp nắm giữ trước khi thực hiện giao dịch cp tỷ lệ  số lượng cp đăng ký bán  cp số lượng cp dự định nắm giữ sau khi thực hiện giao dịch cp tỷ lệ  mục đích giao dịch nhu cầu tài chính cá nhân phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-08-20 09:15:00,MWG
201065,201166,223273,MWG,MWG- Đính chính BCTC HN Q1-2014,sự thay đổi về chính sách kế toán không làm thay đỏi về khoản mục doanh thu thuần về bán hàng và cung cấp dịch vụ chi tiết xem file đính kèm,2014-08-22 10:15:00,MWG
201168,201269,223369,MWG,"7 tháng, MWG báo lãi 360 tỷ đồng",cụ thể doanh thu tháng của mwg đạt trên  tỷ đồng lũy kế tháng đầu năm  doanh thu của mwg đạt  tỷ đồng đạt trên  kế hoạch năm lợi nhuận sau thuế của cổ đông mwg tháng đạt trên tỷ đồng lũy kế tháng đạt hơn tỷ đồng đạt hơn  kế hoạch năm tính từ đầu năm đến cuối tháng  chuỗi thegioididongcom mở cửa kinh doanh siêu thị mới trên toàn quốc trong tháng đầu năm  doanh thu trung bình của các siêu thị thegioididong đã tăng trên  và doanh thu trung bình các siêu thị dienmaycom tăng trên  so với cùng kỳ năm trước,2014-08-25 08:01:00,MWG
202637,202738,224834,MWG,MWG-Không đủ điều kiện giao dịch ký quỹ,lý do thời gian niêm yết dưới tháng,2014-09-10 14:55:00,MWG
203128,203229,225328,MWG,MWG- Nghị quyết ĐHĐCĐ bất thường lần 2 năm 2014,điều  thông qua báo cáo kết quả kinh doanh tháng đầu năm  cty đạt  tỷ đồng lnst trong nửa đầu năm  đạt  kế hoạch và tăng  so với cùng kỳ điều  báo cáo kết quả phát hành cp theo chương trình lựa chọn cho người lao động năm   số lượng cp phát hành  cp  số lượng cp đang lưu hành tại thời điểm phát hành  cp  tỷ lệ phát hành cp theo chương trình lựa chọn cho người lao động số lượng cp đang lưu hành là   đối tượng phát hành là cán bộ quản lý hoặc người lao động trong cty có tên trong danh sách đã chi tiền thưởng “ ra biển lớn” trong năm  gía phát hành  đồngcp  thời điểm phát hành tháng   quyền đăng ký mua cổ phần của mỗi đối tượng mỗi đối tượng có tên trong danh sách đã chi tiền thưởng “ ra biển lớn” trong năm được đăng ký mua số lượng cổ phần tối đa bằng tổng số tiền đã chi thưởng chia cho giá phát hành và được làm tròn xuống hàng đơn vị  hạn chế chuyển nhượng cổ phần sẽ bị hạn chế chuyển nhượng trong vòng năm mỗi năm sẽ có  số cổ phần đã mua được chuyển nhượng cụ thể hết năm thứ nhất sẽ có  số cổ phiếu đã mua được tự do chuyển nhượng và hết năm thứ sẽ có  số cổ phần đã mua được tự do chuyển nhượng điều  điều chỉnh mức giá mua lại cp phát hành esop cho nhân viên đợt tháng  khi nhân viên nghỉ việc điều  phương án phát hành cp từ nguồn vốn csh và tạm ứng cổ tức bằng cp năm  số lượng cp dự kiến phát hành thêm  cp  phát hành cp từ nguồn thặng dư vốn cổ phần  cp tỷ lệ thực hiện  số cp cổ đông nhận được sẽ làm tròn đến hàng đơn vị  phần lẻ thập phân nếu có sẽ hủy bỏ  tạm ứng cổ tức năm bằng cp từ nguồn lnst chưa phân phối  cp tỷ lệ  số cp nhận được sẽ làm tròn đến hàng đơn vị  phần lẻ thập phân nếu có sẽ hủy bỏ chi tiết xem file đính kèm,2014-09-16 11:01:00,MWG
203353,203454,225552,MWG,MWG- Biên bản họp ĐHĐCĐ bất thường lần 2 năm 2014,đại hội được tổ chức vào hồi h ngày tháng   chi tiết xem file đính kèm,2014-09-18 08:42:00,MWG
203388,203489,225586,MWG,MWG- Chậm công bố Biên bản họp ĐHĐCĐ bất thường lần 2/2014,sở yêu cầu cty thực hiện nghĩa vụ công bố và giải trình việc chậm công bố trước ngày ,2014-09-18 11:42:00,MWG
203586,203687,225785,MWG,"MWG lãi ròng 423 tỷ đồng trong 8 tháng, hoàn thành 97% kế hoạch năm",cụ thể mwg đạt  tỷ đồng doanh thu trong tháng  nâng doanh thu lũy kế tháng đầu năm lên  tỷ đồng tăng  so với cùng kỳ và hoàn thành  kế hoạch năm lợi nhuận sau thuế của cổ đông mwg tháng đạt trên tỷ đồng lũy kế tháng đầu năm đạt tỷ đồng hoàn thành trên  kế hoạch năm chỉ tính riêng trong tháng  chuỗi thegioididongcom đã khai trương siêu thị mới trên toàn quốc và chuỗi dienmaycom đã khai trương siêu thị mới trên đường huỳnh tấn phát q hcm tính từ đầu năm đến nay chuỗi thegioididongcom đã khai trương siêu thị và dienmaycom khai trương siêu thị trên toàn quốc doanh thu trung bình của các siêu thị thegioididongcom tăng  cùng kỳ năm trước còn dienmaycom tăng  cùng kỳ năm trước được biết doanh thu online của mwg đạt hơn tỷ đồng trong tháng đầu năm và dự kiến sẽ còn tăng nhanh trong thời gian tới trong đhcđ bất thường mới đây mwg đã thông qua việc phát hành cổ phiếu thưởng tỷ lệ  phát hành esop tỷ lệ thưởng từ  mwg sẽ tăng vốn điều lệ lên trên  tỷ đồng tốc độ mở thêm siêu thị mới sẽ được duy trì ở tốc độ cao trong các tháng còn lại của năm với mức trung bình ngàysiêu thị thegioididongcom các siêu thị dienmaycom cũng được tăng tốc mở rộng trong các tháng tới đóng cửa phiên giao dịch  cổ phiếu mwg đã tăng kịch trần lên  đồngcổ phiếu tương ứng tăng  đồng  và khớp được  đơn vị giá trị trên  tỷ đồng,2014-09-22 08:06:00,MWG
203641,203742,225839,MWG,MWG- Tóm tắt kết quả kinh doanh tháng 08/2014,cty đạt  tỷ doanh thu trong tháng   lũy kế tháng đầu năm nay cty đạt  tỷ đồng doanh thu đạt  kế hoạch năm tăng  so với cùng kỳ  lnst của cổ đông mwg tháng đạt tỷ lũy kế tháng đầu năm nay đạt tỷ đạt trên  kế hoạch năm tốc độ mở thêm siêu thị mới sẽ được duy trì ở tốc độ cao trong các tháng còn lại của năm với mức trung bình ngàysiêu thị thegioididongcom các siêu thị dienmaycom cũng được tăng tốc mở rộng trong các tháng tới chi tiết xem file đính kèm,2014-09-22 11:00:00,MWG
203691,203792,225897,MWG,MWG- Anh trai trưởng BKS đã bán 380 CP,tên cá nhân thực hiện giao dịch trần huy đông mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết trần huy thanh tùng trưởng bks số lượng cp mà nclq hiện đang nắm giữ  cp tỷ lệ  mối quan hệ giữa cá nhân giao dịch và nclq anh trai em trai số lượng cp nắm giữ trước khi thực hiện giao dịch cp tỷ lệ  số lượng cp đăng ký bán  cp số lượng cp đã bán cp số lượng cp nắm giữ sau khi thực hiện giao dịch cp tỷ lệ  lý do không thực hiện hết giao dịch diễn biến giá không phù hợp phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-09-22 15:57:00,MWG
203727,203828,225931,MWG,MWG- Nghị quyết HĐQT thông qua phương án phát hành cổ phiếu,hđqt đã xem xét các hồ sơ chuẩn bị cho việc phát hành cp từ nguồn thặng dư vốn cp và tạm ứng cổ tức bằng cổ phiếu năm từ nguồn lợi nhuận sau thuế chưa phân phối,2014-09-23 08:26:00,MWG
203979,204080,226183,MWG,MWG- Giải trình chậm công bố Biên bản ĐHĐCĐ bất thường,do cty chưa có kinh nghiệm trong việc công bố thông tin cty sẽ rút kinh nghiệm,2014-09-25 10:28:00,MWG
203981,204082,226185,MWG,MWG- Giải trình chậm công bố Nghị quyết HĐQT,cty nhầm tưởng thông tin này đã được công bố trong nghị quyết đhđcđ bất thường nên không thực hiện công bố nghị quyết hđqt nữa chi tiết xem file đính kèm,2014-09-25 10:31:00,MWG
204131,204232,226341,MWG,MWG- 10/10 chốt danh sách cổ đông để phát hành cổ phiếu,thời gian chốt danh sách  ngày đkcc  mục đích chốt danh sách cổ đông để phát hành cp tăng vốn cổ phần từ nguồn vốn csh thời gian phát hành cp qúi ,2014-09-26 14:05:00,MWG
204336,204437,226539,MWG,MWG- Phát hành CP tăng vốn cổ phần, mã cổ phiếu mwg  số lượng cp dự kiến phát hành thêm  cp trong đó  phát hành cp từ nguồn thặng dư vốn cổ phần  cp  tỷ lệ   tạm ứng cổ tức năm bằng cp từ nguồn lợi nhuận sau thuế chưa phân phối  cp  tỷ lệ   tỷ lệ phát hành  số cp mới phát hành sẽ được làm tròn xuống đến hàng đơn vị phần lẻ thập phân nếu có sẽ bị hủy bỏ  ngày chốt danh sách cổ đông ,2014-09-30 08:55:00,MWG
204387,204488,226595,MWG,MWG- Em trai Trưởng BKS đăng ký bán 6.000 CP từ 2/10,tên cá nhân thực hiện giao dịch trần huy đông mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết trần huy thanh tùng trưởng bks số lượng cổ phiếu nclq hiện đang nắm giữ  cp tỷ lệ  mối quan hệ của cá nhân giao dịch và nclq em traianh trai số lượng cp nắm giữ trước khi thực hiện giao dịch  cp số lượng cp đăng ký bán  cp số lượng cp dự định nắm giữ sau khi thực hiện giao dịch  cp mục đích giao dịch nhu cầu tài chính cá nhân phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-09-30 11:16:00,MWG
204487,204588,226698,MWG,MWG - 10/10 ĐKCC phát hành CP và trả cổ tức, ngày giao dịch không hưởng quyền    ngày đăng ký cuối cùng    lý do và mục đích  phát hành cổ phiếu cho cổ đông hiện hữu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu  chi trả tạm ứng cổ tức năm bằng cổ phiếu cho cổ đông hiện hữu từ nguồn lợi nhuận sau thuế chưa phân phối  nội dung cụ thể a phát hành cổ phiếu cho cổ đông hiện hữu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu · số lượng cổ phiếu dự kiến phát hành  cổ phiếu · tỷ lệ thực hiện  cổ đông sở hữu  cổ phiếu được nhận thêm cổ phiếu mới · phương án làm tròn phương án xử lý cổ phiếu lẻ nếu có số cổ phiếu cổ đông nhận được sẽ được làm tròn đến hàng đơn vị phần lẻ thập phân nếu có sẽ bị hủy bỏ b chi trả tạm ứng cổ tức năm bằng cổ phiếu cho cổ đông hiện hữu từ nguồn lợi nhuận sau thuế chưa phân phối · số lượng cổ phiếu dự kiến phát hành  cổ phiếu · tỷ lệ thực hiện  cổ đông sở hữu  cổ phiếu được nhận thêm cổ phiếu mới · phương án làm tròn phương án xử lý cổ phiếu lẻ nếu có số cổ phiếu cổ đông nhận được sẽ được làm tròn đến hàng đơn vị phần lẻ thập phân nếu có sẽ bị hủy bỏ · địa điểm thực hiện  đối với chứng khoán lưu ký người sở hữu làm thủ tục nhận cổ phiếu theo phương án phát hành cổ phiếu cho cổ đông hiện hữu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu và chi trả tạm ứng cổ tức năm bằng cổ phiếu cho cổ đông hiện hữu từ nguồn lợi nhuận sau thuế chưa phân phối tại các thành viên lưu ký tvlk nơi mở tài khoản lưu ký  đối với chứng khoán chưa lưu ký người sở hữu làm thủ tục nhận cổ phiếu theo phương án phát hành cổ phiếu cho cổ đông hiện hữu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu và chi trả tạm ứng cổ tức năm bằng cổ phiếu cho cổ đông hiện hữu từ nguồn lợi nhuận sau thuế chưa phân phối tại công ty cổ phần đầu tư thế giới di động – lầu  phòng  etown  cộng hòa phường  quận tân bình vào các ngày làm việc trong tuần ngày cụ thể sẽ thông báo sau và xuất trình chứng minh nhân dân,2014-10-01 10:27:00,MWG
205002,205103,227230,MWG,MWG- Em gái chủ tịch HĐQT đăng ký bán 20.000 CP từ 9/10,tên cá nhân thực hiện giao dịch nguyễn thị thu thảo mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết nguyễn đức tài chủ tịch hđqt số lượng cổ phiếu nclq hiện đang nắm giữ  cp tỷ lệ  số lượng cp nắm giữ trước khi thực hiện giao dịch cp tỷ lệ  số lượng cp đăng ký bán  cp số lượng cp dự định nắm giữ sau khi thực hiện giao dịch  cp mục đích giao dịch nhu cầu tài chính cá nhân phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-10-07 10:46:00,MWG
205381,205482,227610,MWG,MWG-Em gái chủ tịch HĐQT đăng ký bán 20.000 CP từ 14/10,tên cá nhân thực hiện giao dịch nguyễn thị thu tâm mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết nguyễn đức tài số lượng cổ phiếu nclq hiện đang nắm giữ  cp tỷ lệ  số lượng cp nắm giữ trước khi thực hiện giao dịch  cp tỷ lệ  số lượng cp đăng ký bán  cp số lượng cp dự định nắm giữ sau khi thực hiện giao dịch  cp tỷ lệ  mục đích giao dịch nhu cầu tài chính cá nhân phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-10-10 10:18:00,MWG
206021,206122,228253,MWG,MWG- Em gái chủ tịch HĐQT đã bán 20.000 CP,tên cá nhân thực hiện giao dịch nguyễn thị thu thảo mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết nguyễn đức tài chủ tịch hđqt số lượng cổ phiếu nclq hiện đang nắm giữ  cp tỷ lệ  số lượng cp nắm giữ trước khi thực hiện giao dịch cp tỷ lệ  số lượng cp đăng ký bán  cp số lượng cp đã bán  cp số lượng cp nắm giữ sau khi thực hiện giao dịch  cp tỷ lệ  phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch ,2014-10-17 10:29:00,MWG
206026,206127,228258,MWG,MWG- Em trai Trưởng BKS đã bán 6.000 CP,tên cá nhân thực hiện giao dịch tr ầ n huy đông mã chứng khoán mwg tên và chức vụ của người có liên quan nclq tại tổ chức niêm yết trần huy thanh tùng trưởng bks số lượng cổ phiếu nclq hiện đang nắm giữ  cp tỷ lệ  mối quan hệ của cá nhân giao dịch và nclq em traianh trai số lượng cp nắm giữ trước khi thực hiện giao dịch  cp số lượng cp đăng ký bán  cp số lượng cp đã bán  cp số lượng cp nắm giữ sau khi thực hiện giao dịch  cp phương thức giao dịch khớp lệnh thời gian thực hiện giao dịch từ  đến ,2014-10-17 10:38:00,MWG
206132,206233,228362,MWG,MWG - Kết quả phát hành cổ phiếu, số lượng cp dự kiến phát hành  cp  số lượng cp đã phát hành  cp  tổng số lượng cp hiện tại  ngày   cp chi tiết xem file đính kèm,2014-10-20 09:49:00,MWG
206656,206757,228890,MWG,MWG- Nghị quyết HĐQT về việc thông qua hồ sơ niêm yết bổ sung CP,nghị quyết hđqt về việc thông qua hồ sơ niêm yết bổ sung cổ phiếu phát hành để chi trả tạm ứng cổ tức năm từ nguồn lnst chưa phân phối chi tiết xem file đính kèm,2014-10-23 14:54:00,MWG
206847,206948,229081,MWG,MWG đã vượt 12% kế hoạch lợi nhuận sau 9 tháng,mwg cho biết riêng trong tháng  doanh thu của mwg đạt  tỷ đồng nâng tổng doanh thu của tháng đầu năm lên  tỷ đồng tăng  so với tháng đầu năm và đạt  kế hoạch cả năm  lợi nhuận sau thuế của cố đông mwg tháng đạt tỷ đồng nâng lợi nhuận sau thuế trong tháng đầu năm lên hơn tỷ đồng đạt  kế hoạch cả năm  doanh thu online của mwg đã đạt trên tỷ đồng trong tháng đầu năm và sẽ tiếp tục tăng nhanh trong thời gian tới cũng trong tháng  chuỗi thegioididongcom đã khai trương siêu thị mới trên toàn quốc tốc độ mở thêm siêu thị mới sẽ được duy trì ở tốc độ cao trong các tháng còn lại của năm với mức trung bình ngày  siêu thị thegioididongcom các siêu thị dienmaycom cũng được tăng tốc mở rộng trong các tháng tới mwg hiện đang tiến hành kiểm toán báo cáo tài chính quý năm  mwg dự kiến sẽ công bố báo cáo tài chính đã được kiểm toán vào ngày  mwg cho biết thêm rằng đã hoàn tất việc phát hành  triệu cổ phiếu thưởng cho cố đông hiện hữu với tỷ lệ  nâng tống số cổ phiếu đang lưu hành đến ngày  lên  cổ phiếu,2014-10-27 08:19:00,MWG
206871,206972,229106,MWG,MWG- LNST tháng 9 đạt 62 tỷ,theo đó trong tháng  cty đạt tỷ đồng lnst nâng mức lnst tháng đầu năm của cổ đông mwg lên tỷ đồng đạt  kế hoạch cả năm  doanh thu tháng đạt  tỷ đổng nâng mức doanh thu tháng đầu năm lên  tỷ đồng tăng  so với tháng đầu năm và đạt  kế hoạch cả năm doanh thu online của mwg đã đạt trên tỷ đồng trong tháng đầu năm và sẽ tiếp tục tăng nhanh trong thời gian tới mwg đã hoàn tất việc phát hành  cp thưởng cho cổ đông hiện hữu với tỷ lệ  nâng tổng số cp đang lưu hành đến ngày  lên  cp chi tiết xem file đính kèm,2014-10-27 09:27:00,MWG
207598,207699,229840,MWG,MWG - Thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,vốn điều lệ trước khi thay đổi là  vốn điều lệ sau khi thay đổi là  tổng số cổ phiếu trước khi thay đổi là  tổng số cổ phiếu sau khi thay đổi là  chi tiết xem file đính kèm tại đây,2014-11-03 09:27:00,MWG
207619,207720,229861,MWG,MWG- Niêm yết và giao dịch cổ phiếu thay đổi niêm yết, số lượng chứng khoán thay đổi niêm yết  cổ phiếu  lý do thay đổi niêm yết phát hành cổ phiếu tăng vốn cổ phần từ nguồn vốn chủ sở hữu và phát hành cổ phiếu tạm ứng cổ tức năm theo thông báo số tbsgdhcm ngày   tổng số lượng chứng khoán sau khi thay đổi niêm yết  cổ phiếu  tổng giá trị chứng khoán niêm yết sau khi thay đổi niêm yết theo mệnh giá  đồng  ngày thay đổi niêm yết có hiệu lực   ngày chính thức giao dịch ,2014-11-03 10:33:00,MWG
